	GeneSymbol	ENS96	baseMean	log2FoldChange(Ctr/Dexa)	lfcSE	stat	pvalue	padj
ENSMUSG00000083179	Gm12693	ENSMUSG00000083179	173.26036844075	-0.0852616385249326	0.350973302590985	-0.242929128499253	0.808060300075452	0.999923294692819
ENSMUSG00000083183	Gm15575	ENSMUSG00000083183	11.1897794338806	0.408834832480935	0.48456986866058	0.843706674562768	0.398833336851923	0.999923294692819
ENSMUSG00000083199	Gm9432	ENSMUSG00000083199	3.82609841800969	-0.367797931457921	0.907640629425664	-0.40522418183357	0.685312731444435	0.999923294692819
ENSMUSG00000083207	Gm14780	ENSMUSG00000083207	15.7662454120388	0.637666574194431	0.693366753441392	0.919667075223171	0.357746763239146	0.999923294692819
ENSMUSG00000083209	Gm11969	ENSMUSG00000083209	3.71154001262927	-0.192386575138794	0.816772734382023	-0.235544805844131	0.813785906874493	0.999923294692819
ENSMUSG00000083210	Gm14869	ENSMUSG00000083210	3.80339915234639	-0.0886827155554079	0.911322373908346	-0.0973121236726345	0.922478528398025	0.999923294692819
ENSMUSG00000083218	Gm16425	ENSMUSG00000083218	1.34376280268978	-0.378910933525374	1.3492550119203	-0.280829739506468	0.778840992312799	NA
ENSMUSG00000083220	Gm12919	ENSMUSG00000083220	12.0258368894388	-0.64019569986958	0.779264477018626	-0.821538410577745	0.41133965455683	0.999923294692819
ENSMUSG00000083240	Gm13453	ENSMUSG00000083240	28.0596330213863	-0.0297504516664343	0.296750660733092	-0.100254036816426	0.920142646886944	0.999923294692819
ENSMUSG00000083246	Gm11839	ENSMUSG00000083246	67.5800995387982	0.00974240934129042	0.317000120603507	0.0307331408036778	0.975482361099511	0.999923294692819
ENSMUSG00000083258	Gm5939	ENSMUSG00000083258	6.27491375395618	0.262543152672457	0.539651960687808	0.486504584061616	0.626609455998784	0.999923294692819
ENSMUSG00000083261	Gm7816	ENSMUSG00000083261	111.229253802604	0.123499426373207	0.187103796186282	0.660058368084897	0.509216373652672	0.999923294692819
ENSMUSG00000083268	Gm11511	ENSMUSG00000083268	5.31555177813563	-0.284802296684163	0.70868551404103	-0.401874020339682	0.687776743329579	0.999923294692819
ENSMUSG00000083274	Zcchc9-ps	ENSMUSG00000083274	1.58744017108725	-1.46380982080779	1.27009103965409	-1.15252353973496	0.24910600237557	NA
ENSMUSG00000083282	Ctsf	ENSMUSG00000083282	970.776241777598	0.214996384791412	0.254264151083231	0.845563103864511	0.397796515676122	0.999923294692819
ENSMUSG00000083283	Gm15361	ENSMUSG00000083283	4.03681999073858	-0.00335229218062965	0.690630463095715	-0.00485395933101933	0.99612711599914	0.999923294692819
ENSMUSG00000083284	Gm13688	ENSMUSG00000083284	39.0342057576048	-0.108125197946564	0.480402557300533	-0.225072069878518	0.821923208562282	0.999923294692819
ENSMUSG00000083287	Gm13502	ENSMUSG00000083287	693.980624872928	-0.305866200196142	0.231374949583732	-1.32195036993602	0.18618467793032	0.999923294692819
ENSMUSG00000083288	Csnk2a1-ps	ENSMUSG00000083288	4.1820951364503	0.282413444007464	0.726684338497604	0.388632902962164	0.697547723396048	0.999923294692819
ENSMUSG00000083306	Gm13868	ENSMUSG00000083306	2.49377062553242	0.453916527149002	1.1950264245396	0.379838067031764	0.70406562294829	0.999923294692819
ENSMUSG00000083307	AA414768	ENSMUSG00000083307	26.9512934970398	0.163008152017121	0.369030454489397	0.44172005327491	0.658691796654048	0.999923294692819
ENSMUSG00000083311	Gm5643	ENSMUSG00000083311	41.265047162681	-0.441011705564702	0.249760458623687	-1.76573869216493	0.0774396982457421	0.999923294692819
ENSMUSG00000083325	Gm14121	ENSMUSG00000083325	60.0581705602474	-0.207267314077186	0.258777480946966	-0.800948031948976	0.423161731793248	0.999923294692819
ENSMUSG00000083326	Rpl38-ps1	ENSMUSG00000083326	3.57948398191452	0.794164475883884	1.01290216809614	0.784048549700121	0.433011623255873	0.999923294692819
ENSMUSG00000083327	Vcp-rs	ENSMUSG00000083327	2267.62392170656	-0.104069597858948	0.0891721002550136	-1.16706455899693	0.243184299001924	0.999923294692819
ENSMUSG00000083328	Gm11826	ENSMUSG00000083328	10.7001966100417	-0.00158411003159648	0.672393945634871	-0.00235592548368467	0.99812024516906	0.999923294692819
ENSMUSG00000083332	Gm7599	ENSMUSG00000083332	2.34938798800764	-0.243982597414448	1.13798076518193	-0.214399579394862	0.830235469633537	0.999923294692819
ENSMUSG00000083337	Gm11539	ENSMUSG00000083337	14.0488496540544	0.237006377796322	0.54974561728403	0.431120085990373	0.666381056527485	0.999923294692819
ENSMUSG00000083339	Gm11693	ENSMUSG00000083339	5.81273844573358	-0.119230352340633	0.642266940442788	-0.185639871574947	0.852727184010792	0.999923294692819
ENSMUSG00000083353	Gm12540	ENSMUSG00000083353	1.94950596242556	0.679972123266913	1.25461163574679	0.541978173877028	0.587833541774829	0.999923294692819
ENSMUSG00000083364	Llph-ps2	ENSMUSG00000083364	231.917877514133	-0.0204025635936726	0.198304938298172	-0.102884798375496	0.918054402808232	0.999923294692819
ENSMUSG00000083367	Gm8806	ENSMUSG00000083367	40.6746976737852	-0.0180878676067111	0.277945300700462	-0.0650770765367397	0.948112632009152	0.999923294692819
ENSMUSG00000083375	Gm15057	ENSMUSG00000083375	1.2427250907693	-0.405741426283091	1.51067436723158	-0.268582981934513	0.788250609688444	NA
ENSMUSG00000083377	Gm12653	ENSMUSG00000083377	3.64318329270174	0.0793122048495279	0.838294026832021	0.0946114397942867	0.92462346295788	0.999923294692819
ENSMUSG00000083380	Ndufb4c	ENSMUSG00000083380	997.376674639502	-0.0378316152774225	0.112161899933115	-0.337294707917593	0.735894748680958	0.999923294692819
ENSMUSG00000083382	Gm6433	ENSMUSG00000083382	6.84347481041158	0.640138217831487	0.863171134275224	0.741612169838128	0.458322347933046	0.999923294692819
ENSMUSG00000083387	Gm11860	ENSMUSG00000083387	5.66136399444141	-0.092315140526589	0.789689689065771	-0.116900526630658	0.906938880824831	0.999923294692819
ENSMUSG00000083392	Gm6335	ENSMUSG00000083392	7.57583771667727	-0.545642115716427	0.558542714614563	-0.976903111327772	0.328617121324878	0.999923294692819
ENSMUSG00000083394	Gm11703	ENSMUSG00000083394	34.9955496067549	-0.399701760209165	0.452787464539407	-0.882758007922673	0.377367033131074	0.999923294692819
ENSMUSG00000083396	Gm15542	ENSMUSG00000083396	716.793275747982	-0.0571961935080726	0.192517037949767	-0.297096787469775	0.766392616933196	0.999923294692819
ENSMUSG00000083397	Gm5466	ENSMUSG00000083397	93.0255332840185	0.0684991210144643	0.259375181217071	0.264092812169015	0.791708402396693	0.999923294692819
ENSMUSG00000083405	Gm15725	ENSMUSG00000083405	1676.41951901878	0.261358660123558	0.252831807071971	1.03372539693615	0.301264556668156	0.999923294692819
ENSMUSG00000083410	Gm14300	ENSMUSG00000083410	1.14472211556275	0.83544678990032	1.32438989257635	0.630816343875229	0.528160615607229	NA
ENSMUSG00000083411	Rpl30-ps10	ENSMUSG00000083411	287.66812695651	-0.342855694671427	0.25749477359178	-1.33150545111636	0.183022752552741	0.999923294692819
ENSMUSG00000083420	Gm15665	ENSMUSG00000083420	2.27867084815172	-0.487100002816187	1.56026789489771	-0.312189979944516	0.754896146682776	0.999923294692819
ENSMUSG00000083421	Gm14776	ENSMUSG00000083421	3.50289546775978	-0.354079620412438	1.02599485044875	-0.345108574626441	0.730012747399464	0.999923294692819
ENSMUSG00000083424	Rpl35a-ps4	ENSMUSG00000083424	25.9675145334547	-0.292339995739652	0.279712313264542	-1.04514525058883	0.295955842901765	0.999923294692819
ENSMUSG00000083435	Gm15824	ENSMUSG00000083435	5.60838559485374	0.152507367850589	0.830139167960663	0.183713013114706	0.854238599678119	0.999923294692819
ENSMUSG00000083443	Gm15519	ENSMUSG00000083443	17.68738055844	0.121595631975173	0.406213968436661	0.299338874148374	0.764681496287193	0.999923294692819
ENSMUSG00000083449	Gm13487	ENSMUSG00000083449	3.63749634639198	-0.138300229907671	0.883536485423093	-0.156530298623089	0.875615038738207	0.999923294692819
ENSMUSG00000083454	Gm13226	ENSMUSG00000083454	25.3485117452024	0.0394557019379063	0.378796893126062	0.104160574318057	0.917041920868163	0.999923294692819
ENSMUSG00000083458	Gm5510	ENSMUSG00000083458	3.45518523930251	0.0271093970647992	0.941154537342629	0.0288044056413341	0.97702058714561	0.999923294692819
ENSMUSG00000083465	Gm11652	ENSMUSG00000083465	7.77372906681995	0.225915121330498	0.587079055550003	0.384812095057369	0.700376637355502	0.999923294692819
ENSMUSG00000083469	Gm14281	ENSMUSG00000083469	11.1943010754578	-0.0321263378978998	0.512272039547607	-0.062713432351824	0.94999470097971	0.999923294692819
ENSMUSG00000083473	Gm13207	ENSMUSG00000083473	21.5605356034391	-0.0625584918013569	0.368431320501027	-0.169796888376059	0.865169874111847	0.999923294692819
ENSMUSG00000083474	Gm15267	ENSMUSG00000083474	7.71401147811592	-0.31121434072762	0.713019679030013	-0.436473704556084	0.66249307356548	0.999923294692819
ENSMUSG00000083477	Gm5555	ENSMUSG00000083477	18.2192852220129	-0.0344458539085426	0.355661728950125	-0.0968500434674911	0.922845481756139	0.999923294692819
ENSMUSG00000083483	Gm14044	ENSMUSG00000083483	11.6986283687251	-0.502208673991116	0.456700968127957	-1.09964442608847	0.271487077292924	0.999923294692819
ENSMUSG00000083496	Gm11263	ENSMUSG00000083496	32.4434826097241	-0.449122567950796	0.319357088569669	-1.4063334869513	0.159625120803119	0.999923294692819
ENSMUSG00000083498	Gm14172	ENSMUSG00000083498	2.03132930355926	-1.53051361816006	1.35539518011141	-1.12920101872744	0.258813044090399	0.999923294692819
ENSMUSG00000083500	Gm15470	ENSMUSG00000083500	4.43347117244875	-0.549852587038241	0.707606458652097	-0.777059876030021	0.437123445111009	0.999923294692819
ENSMUSG00000083503	Gm13407	ENSMUSG00000083503	4.32561290534834	-0.993314337731736	0.677137684490775	-1.466931113838	0.142394795529547	0.999923294692819
ENSMUSG00000083505	Gm7541	ENSMUSG00000083505	5.54990939229704	-0.156595511057537	0.602090731859732	-0.260086234135918	0.794797256198093	0.999923294692819
ENSMUSG00000083508	Gm6027	ENSMUSG00000083508	4.62615652770593	0.102089560441507	0.832320451773984	0.12265655640675	0.902379066979834	0.999923294692819
ENSMUSG00000083512	Gm12749	ENSMUSG00000083512	4.46995883506565	-2.13347066138567	0.949991594571371	-2.24577846117499	0.0247182015932319	0.999923294692819
ENSMUSG00000083536	Gm15808	ENSMUSG00000083536	2.65540540164069	-1.90958812214541	1.03302351885734	-1.84854273623669	0.064523867952036	0.999923294692819
ENSMUSG00000083554	Gm6645	ENSMUSG00000083554	1.9776360809128	0.517504256927909	1.00281425780565	0.516051953689117	0.605818123655149	0.999923294692819
ENSMUSG00000083557	Gm6877	ENSMUSG00000083557	34.1014853472415	0.703658905584288	0.422298123366481	1.66626102899736	0.0956614351792871	0.999923294692819
ENSMUSG00000083563	Gm13340	ENSMUSG00000083563	942.590141574679	0.00125762144451891	0.141535398626248	0.00888556118628598	0.992910441206072	0.999923294692819
ENSMUSG00000083567	Gm11451	ENSMUSG00000083567	149.641154649025	0.0879126130319083	0.154517791388638	0.568948159573376	0.569391321190285	0.999923294692819
ENSMUSG00000083569	Gm13666	ENSMUSG00000083569	7.87815857811637	0.276647155936507	0.495410375567456	0.558420189766167	0.576557489306323	0.999923294692819
ENSMUSG00000083579	Gm15538	ENSMUSG00000083579	2.24850111299024	-1.32803576117977	1.08991376090998	-1.21847783632989	0.223042442207791	0.999923294692819
ENSMUSG00000083596	Rpl21-ps15	ENSMUSG00000083596	783.78714110192	-0.153621630537631	0.563380763001979	-0.272678161247567	0.785100623553378	0.999923294692819
ENSMUSG00000083603	Gm14810	ENSMUSG00000083603	3.30633867458441	0.307330130563011	1.37873230434487	0.222907760697638	0.823607296184037	0.999923294692819
ENSMUSG00000083606	Gm15916	ENSMUSG00000083606	5.4000891087494	0.958134776523734	0.684924528222063	1.39889102673965	0.161845663837639	0.999923294692819
ENSMUSG00000083610	Oaz2-ps	ENSMUSG00000083610	2.29893545344411	-0.126223940826553	1.04493519401109	-0.120795951318311	0.903852657002825	0.999923294692819
ENSMUSG00000083616	H2afb3	ENSMUSG00000083616	3.70547256399804	-0.224433591934942	0.809957567208469	-0.277093024401829	0.781708677919806	0.999923294692819
ENSMUSG00000083619	Gm14414	ENSMUSG00000083619	20.496750436028	0.638948459751216	0.779871372412095	0.819299800395271	0.412615386444958	0.999923294692819
ENSMUSG00000083621	Gm14586	ENSMUSG00000083621	209.966462157304	-0.30101878688265	0.167388049740826	-1.79832901660979	0.0721248841055404	0.999923294692819
ENSMUSG00000083622	Gm15570	ENSMUSG00000083622	3.61178583389881	0.316535263504124	0.750919349199476	0.421530306605588	0.673367885556459	0.999923294692819
ENSMUSG00000083623	Gm7224	ENSMUSG00000083623	1.709819434103	-0.694030187532652	1.18718597127473	-0.584601068682982	0.558815988947354	NA
ENSMUSG00000083626	Gm4459	ENSMUSG00000083626	197.68936798794	-0.238444307132139	0.249963706546701	-0.953915712109954	0.340126309519855	0.999923294692819
ENSMUSG00000083646	Gm6088	ENSMUSG00000083646	1.3283268710067	-1.94644775293196	1.44826077737369	-1.34398982789666	0.178951676274309	NA
ENSMUSG00000083649	Rasl2-9	ENSMUSG00000083649	6.67743056961082	-0.161755662999951	0.64364608050698	-0.251311501613652	0.801573283459211	0.999923294692819
ENSMUSG00000083650	Gm13357	ENSMUSG00000083650	6.15538267610061	0.129139931520498	0.697723529793724	0.185087539700256	0.853160374634779	0.999923294692819
ENSMUSG00000083658	Gm15798	ENSMUSG00000083658	1.8001035267941	-1.79847741928286	1.24386494706473	-1.44587836768525	0.148211320366964	NA
ENSMUSG00000083668	Gm5648	ENSMUSG00000083668	38.2249594245521	-0.0110566283628351	0.643086824148869	-0.0171930569056032	0.986282601158616	0.999923294692819
ENSMUSG00000083669	Gm10169	ENSMUSG00000083669	99.1124084745342	0.287820365616488	0.373146652498592	0.771333103725416	0.440509515500309	0.999923294692819
ENSMUSG00000083670	Gm6829	ENSMUSG00000083670	51.4103346550097	0.310250569017857	0.417002050306692	0.744002502600833	0.456874961082136	0.999923294692819
ENSMUSG00000083674	Zfp133-ps	ENSMUSG00000083674	76.1288958601689	0.347694853297735	0.299844151633478	1.15958524254543	0.246217712228192	0.999923294692819
ENSMUSG00000083678	Gm12989	ENSMUSG00000083678	16.7390240413066	0.698334292285194	0.419582650067178	1.66435454891518	0.0960415973139343	0.999923294692819
ENSMUSG00000083679	Gm12892	ENSMUSG00000083679	719.884668556498	0.0873715141113806	0.417224890225613	0.209411078193668	0.834127345335508	0.999923294692819
ENSMUSG00000083692	Gm9575	ENSMUSG00000083692	5.35565913199054	-0.0703857182918435	0.682116886780669	-0.103187180461163	0.917814414108434	0.999923294692819
ENSMUSG00000083695	Rnf138rt1	ENSMUSG00000083695	3.86456527954468	0.641696785889991	0.94426737528432	0.679571065024644	0.496776096053717	0.999923294692819
ENSMUSG00000083700	Gm2986	ENSMUSG00000083700	3.29071645293222	0.69578273952744	0.758435059845461	0.917392636977004	0.358936929678732	0.999923294692819
ENSMUSG00000083708	Gm13123	ENSMUSG00000083708	4.45965512599267	0.364718904669327	0.996549351526999	0.365981779136651	0.714378671920083	0.999923294692819
ENSMUSG00000083716	Gm13436	ENSMUSG00000083716	530.53911114312	0.111850934102103	0.200582061327345	0.557631791008295	0.577095843193255	0.999923294692819
ENSMUSG00000083718	Ccnb2-ps	ENSMUSG00000083718	341.195277529829	0.0710224324690737	0.227666592723596	0.311958077025821	0.755072384157873	0.999923294692819
ENSMUSG00000083728	Gm13854	ENSMUSG00000083728	7.02534108421282	0.70544950583769	0.60732023368274	1.16157747875433	0.245407134557421	0.999923294692819
ENSMUSG00000083731	Gm16202	ENSMUSG00000083731	1.31445298806179	-0.340734541341111	1.91559746565113	-0.177873769124711	0.858822111522956	NA
ENSMUSG00000083734	Gm16209	ENSMUSG00000083734	29.9418060780556	0.0937358788543829	0.297114235109792	0.315487673688017	0.752391408546122	0.999923294692819
ENSMUSG00000083736	Gm6039	ENSMUSG00000083736	24.6221415862375	-1.03155594999671	0.655485150778488	-1.57372893767552	0.115550128832166	0.999923294692819
ENSMUSG00000083744	Gm14824	ENSMUSG00000083744	14.5517117891568	0.343214400540249	0.559509723364118	0.613419903548113	0.539598728831357	0.999923294692819
ENSMUSG00000083745	Gm13543	ENSMUSG00000083745	8.0834362139669	0.719513191065595	0.720789348923047	0.998229499562724	0.318168084908462	0.999923294692819
ENSMUSG00000083754	Gm7803	ENSMUSG00000083754	77.8996891887487	-0.220772066985862	0.364163809896902	-0.606243841331638	0.544352844208493	0.999923294692819
ENSMUSG00000083757	Rps15a-ps4	ENSMUSG00000083757	29.6705244565418	-0.0662243421166926	0.47696962411613	-0.138843940511752	0.889573470732043	0.999923294692819
ENSMUSG00000083761	Pgam1-ps1	ENSMUSG00000083761	6.63350103532798	-0.169559109265307	0.620518262070472	-0.273254019470018	0.784657957843412	0.999923294692819
ENSMUSG00000083767	Gm11405	ENSMUSG00000083767	4.07384549838406	1.01164041560942	0.845379078564722	1.19667074956122	0.231434912316728	0.999923294692819
ENSMUSG00000083773	Gm13394	ENSMUSG00000083773	164.843155097073	0.0887362654281348	0.548379118841421	0.161815543990098	0.87145111203209	0.999923294692819
ENSMUSG00000083774	Gm7180	ENSMUSG00000083774	2.07120200156161	-0.345213213904932	1.08216770528395	-0.319001585631638	0.749725310392612	0.999923294692819
ENSMUSG00000083783	Gm12739	ENSMUSG00000083783	2.75644541545501	0.608983125208625	0.805640326815928	0.755899506192129	0.449709450053477	0.999923294692819
ENSMUSG00000083786	Rps18-ps2	ENSMUSG00000083786	0.940608382981678	-1.45920006302249	1.84243247825328	-0.791996493899136	0.428362720588595	NA
ENSMUSG00000083795	Gm15670	ENSMUSG00000083795	5.33560114636423	0.0866655339702609	0.719643634135029	0.120428403531184	0.904143792369427	0.999923294692819
ENSMUSG00000083798	Gm14584	ENSMUSG00000083798	137.947587038312	-0.0575155766978363	0.238109161924022	-0.241551296191571	0.809127864574881	0.999923294692819
ENSMUSG00000083803	Gm12455	ENSMUSG00000083803	1.67818043844828	0.159804549863152	1.36759264602352	0.11685098653302	0.906978139053543	NA
ENSMUSG00000083811	Gm13071	ENSMUSG00000083811	22.2916071474649	0.2975049798021	0.52277421658598	0.56908885397023	0.569295842053919	0.999923294692819
ENSMUSG00000083816	Gm13033	ENSMUSG00000083816	6.60595187052977	0.327594200893093	0.619585148597297	0.528731525658332	0.596991704472065	0.999923294692819
ENSMUSG00000083822	Hmgb1-ps5	ENSMUSG00000083822	3.95248203529358	-0.347798892092262	0.836614480695491	-0.415721817058594	0.677613574748757	0.999923294692819
ENSMUSG00000083823	Amd-ps1	ENSMUSG00000083823	3.86678370359873	-0.402040611230911	0.862173016065173	-0.466310825947399	0.640993030765513	0.999923294692819
ENSMUSG00000083826	Gm13039	ENSMUSG00000083826	7.00429020274408	-0.0472565967424183	0.662757082699919	-0.0713030429639558	0.943156573461015	0.999923294692819
ENSMUSG00000083827	Gm15712	ENSMUSG00000083827	4.31355449736825	0.949391638897054	1.09352382704016	0.868194743837244	0.385287731188397	0.999923294692819
ENSMUSG00000083829	Gm2199	ENSMUSG00000083829	3.6956810152499	-1.36949666118048	0.799193948976119	-1.71359738513411	0.0866026941299898	0.999923294692819
ENSMUSG00000083833	Gm13841	ENSMUSG00000083833	89.20561788181	-0.272566545234881	0.319020192049948	-0.854386499749226	0.392890873623386	0.999923294692819
ENSMUSG00000083836	Ldha-ps2	ENSMUSG00000083836	4.68793406752625	-0.461296826752004	0.815650920602731	-0.565556680069858	0.571695183377149	0.999923294692819
ENSMUSG00000083837	Gm14427	ENSMUSG00000083837	1.90851755635074	-0.544096503424863	1.05221137490496	-0.517098100630214	0.605087679450647	NA
ENSMUSG00000083841	Gm1947	ENSMUSG00000083841	2.05722096940678	0.113271378280144	1.06033519179414	0.106826010450981	0.914927012189529	0.999923294692819
ENSMUSG00000083842	Gm12485	ENSMUSG00000083842	2.00278941283814	1.89082327332444	1.11821333259194	1.69093250653849	0.0908496939937823	0.999923294692819
ENSMUSG00000083844	Ube2d-ps	ENSMUSG00000083844	530.55866614306	-0.0773538308334567	0.190857486314217	-0.405296288488813	0.685259734351391	0.999923294692819
ENSMUSG00000083849	Gm13477	ENSMUSG00000083849	5.25434494932271	-0.488240782300732	0.624896112956035	-0.781315121310545	0.434617178656303	0.999923294692819
ENSMUSG00000083852	Gm13007	ENSMUSG00000083852	2.70382891090988	0.0357125200029285	0.984157272560003	0.0362874115739984	0.971053187438806	0.999923294692819
ENSMUSG00000083853	Gm15696	ENSMUSG00000083853	4.41143378288352	-0.162851019170697	0.660259873943194	-0.246646851637553	0.805181542086683	0.999923294692819
ENSMUSG00000083854	Dnajc19-ps	ENSMUSG00000083854	15.0353800625223	-0.182168037475746	0.365298958495482	-0.49868206092353	0.618003384315885	0.999923294692819
ENSMUSG00000083856	Gm13886	ENSMUSG00000083856	4.42962516296093	0.0586808643488569	0.703839181342075	0.0833725457525179	0.933555317808821	0.999923294692819
ENSMUSG00000083863	Gm13341	ENSMUSG00000083863	214.612733792353	-0.0474681939441292	0.127627435778648	-0.371927819865129	0.709946591356464	0.999923294692819
ENSMUSG00000083870	Gm11761	ENSMUSG00000083870	1.2373627455823	-0.17532533193426	1.20573097609242	-0.145409992287384	0.884387175809712	NA
ENSMUSG00000083875	Gm13831	ENSMUSG00000083875	1.33606598152744	1.78574429489545	1.38727461159025	1.28723201590811	0.19801343125114	NA
ENSMUSG00000083876	Gm11439	ENSMUSG00000083876	3.94397406788722	0.166860760079178	0.829433713599068	0.201174316094698	0.840562273716906	0.999923294692819
ENSMUSG00000083878	Gm12034	ENSMUSG00000083878	1.4076690618438	-0.213450987972308	1.27248076368858	-0.167743980155403	0.866784695215912	NA
ENSMUSG00000083879	Gm14038	ENSMUSG00000083879	39.505494048901	0.0365869194501276	0.386196887702997	0.0947364430297136	0.924524170790509	0.999923294692819
ENSMUSG00000083889	E530001F21Rik	ENSMUSG00000083889	4.7529856612758	-0.00931303880475327	0.684700990870261	-0.0136016143235258	0.989147816546361	0.999923294692819
ENSMUSG00000083892	Gm1848	ENSMUSG00000083892	2.17321732642998	1.22517752430018	1.00038627812102	1.22470444776729	0.220686597717619	0.999923294692819
ENSMUSG00000083899	Gm12346	ENSMUSG00000083899	575.557869650647	-0.178457515799143	0.186128687558425	-0.95878565598936	0.337666736757991	0.999923294692819
ENSMUSG00000083900	Gm13294	ENSMUSG00000083900	1.97310065813132	0.617759589156299	1.0748933657963	0.574717091772777	0.565482646194365	0.999923294692819
ENSMUSG00000083902	Gm15975	ENSMUSG00000083902	53.6029394884186	0.153049043645217	0.416615267828641	0.367363021626389	0.71334825066626	0.999923294692819
ENSMUSG00000083906	Gm15186	ENSMUSG00000083906	4.79800048782774	0.18110621615013	0.808663348967845	0.223957492795103	0.822790378937983	0.999923294692819
ENSMUSG00000083907	Plk-ps1	ENSMUSG00000083907	77.5495601447512	-0.0507109216826989	0.190373027953998	-0.266376609269212	0.789949177747075	0.999923294692819
ENSMUSG00000083909	Gm15842	ENSMUSG00000083909	5.75064313752149	0.627750439473986	0.655666415092155	0.957423508394516	0.338353537557344	0.999923294692819
ENSMUSG00000083910	Gm13604	ENSMUSG00000083910	1.89026801573126	-0.094639434451764	1.3304465184771	-0.071133587962704	0.94329143654002	NA
ENSMUSG00000083911	Gm4342	ENSMUSG00000083911	1.92957327692278	-1.85890577925204	1.28116208089872	-1.45095285519849	0.146792988455567	NA
ENSMUSG00000083914	Rps18-ps1	ENSMUSG00000083914	9.24295392564791	-0.0789024635978487	0.460736345543217	-0.171252961397741	0.864024865352168	0.999923294692819
ENSMUSG00000083929	Gm10600	ENSMUSG00000083929	7.6154662442142	0.354599403971497	0.755001637978267	0.469667065784172	0.638592901239197	0.999923294692819
ENSMUSG00000083935	Gm12294	ENSMUSG00000083935	1.74150677363996	-0.964725842542497	1.31221863389124	-0.735186818435664	0.462225725733108	NA
ENSMUSG00000083939	Gm14451	ENSMUSG00000083939	2.47702877958005	4.95438862709634	1.33088398737829	3.72262997682917	0.000197158356448259	0.0473071726708542
ENSMUSG00000083951	Gm13786	ENSMUSG00000083951	4.45371006858515	0.436662773020802	0.778281344157035	0.561060311028983	0.57475642328629	0.999923294692819
ENSMUSG00000083953	Gm14049	ENSMUSG00000083953	7.59302106583525	-0.429957489486922	0.612396905250642	-0.702089585692713	0.482623296617275	0.999923294692819
ENSMUSG00000083964	Gm14122	ENSMUSG00000083964	16.6149764773309	-0.178127518978553	0.462074111141766	-0.385495561606789	0.699870294201258	0.999923294692819
ENSMUSG00000083976	Gm13664	ENSMUSG00000083976	1.6045577181411	2.06609449931113	1.47211519031003	1.40348697772489	0.160471672512113	NA
ENSMUSG00000083988	Rps10-ps4	ENSMUSG00000083988	2.77912765386056	-0.0882710173697241	1.04251586667402	-0.0846711500433456	0.932522832509913	0.999923294692819
ENSMUSG00000083989	Gm12607	ENSMUSG00000083989	6.14702108695926	-1.05873845315297	0.733660920143372	-1.44308961276835	0.14899522902762	0.999923294692819
ENSMUSG00000083992	Gm11478	ENSMUSG00000083992	70.5976025395366	-0.382465926238401	0.222235043319368	-1.7209973752374	0.0852513001852929	0.999923294692819
ENSMUSG00000083993	Gm14398	ENSMUSG00000083993	2.30875842386825	-1.70669845153997	1.38076868661755	-1.23604950494702	0.216440162709685	0.999923294692819
ENSMUSG00000083995	Gm12808	ENSMUSG00000083995	2.35484072553875	0.239144482218587	0.97316221054935	0.245739589583519	0.80588382363988	0.999923294692819
ENSMUSG00000084010	Gm13302	ENSMUSG00000084010	5.04351568165351	-0.200518396466384	0.697176812875363	-0.287614838536278	0.77364158511909	0.999923294692819
ENSMUSG00000084013	Gm14270	ENSMUSG00000084013	41.5748235686304	-0.134797146118904	0.249363935427993	-0.540563918705992	0.588808193016593	0.999923294692819
ENSMUSG00000084017	Rpl21-ps9	ENSMUSG00000084017	4.15465301352867	-0.445895421199057	0.688004909350772	-0.648099185251194	0.51692080093832	0.999923294692819
ENSMUSG00000084020	Wsb2-ps	ENSMUSG00000084020	3.37917586260013	-0.290073985940795	0.854166241037629	-0.339598982030029	0.734158544845311	0.999923294692819
ENSMUSG00000084024	Gm15937	ENSMUSG00000084024	10.2478372376322	-0.179837815401597	0.563389508176987	-0.319206894682002	0.749569629041934	0.999923294692819
ENSMUSG00000084029	Gm8855	ENSMUSG00000084029	4.72152930346967	0.691059249200261	0.693373034900844	0.996663000168568	0.3189281148732	0.999923294692819
ENSMUSG00000084033	Gm7645	ENSMUSG00000084033	24.4864682599265	-0.241869310848558	0.331560976081384	-0.729486665491024	0.465704021579978	0.999923294692819
ENSMUSG00000084038	Gm11295	ENSMUSG00000084038	1.35749129851273	-0.621627754831388	1.44955481562318	-0.428840460623867	0.668039331799819	NA
ENSMUSG00000084047	Gm14984	ENSMUSG00000084047	2.20462139471489	-0.767981328521781	1.0784826211444	-0.712094301257131	0.476406382929117	0.999923294692819
ENSMUSG00000084048	Gm12042	ENSMUSG00000084048	1.2689278312791	0.192400764005527	1.51022454970508	0.127398779236571	0.89862478239643	NA
ENSMUSG00000084050	Gm14439	ENSMUSG00000084050	4.68185632085593	-0.0381655385109332	0.730098209937779	-0.0522745268943828	0.95830995015198	0.999923294692819
ENSMUSG00000084052	Gm11745	ENSMUSG00000084052	1.14508443969718	-1.47292182259367	1.89167310456637	-0.778634436910977	0.436195087315685	NA
ENSMUSG00000084064	Gm12079	ENSMUSG00000084064	1.31159626611242	-2.02805174900763	1.73046199217137	-1.17197127598442	0.241208588627755	NA
