Geneid	CD-coefficient	Significance
SCAF1	-0.00039543822974066943	-0.018204824492782046
SMAD7	-0.000395517575456088	-0.009678154147551798
TMX4	-0.0003956466202427512	0.0012042407245332898
CENPW	-0.000395935062753882	0.03475078736664014
SLBP	-0.0003962196170265175	-0.013410844112580422
DOLPP1	-0.00039645698125021796	0.02029543227747474
BFSP1	-0.0003973524700682965	0.035501091381913055
KDM3A	-0.0003975042395808602	-0.03697363378881896
SS18L1	-0.0003978580981759923	-0.004218723699146998
DTNA	-0.0003979476858322113	0.019046399752249837
DAB2IP	-0.0003982614642021257	0.02654102520514348
DVL3	-0.0003983263889266902	0.018359081613963518
NME7	-0.00039878195633863195	-0.04586634661013256
DHX33	-0.00039923932565102916	0.023368738114666776
GRK5	-0.000399409334842235	-0.014839807650498416
TP53INP1	-0.0003994334472213768	0.001420858292031979
CEP72	-0.00040006818084037496	0.03459184310512517
CHTOP	-0.000400651267953494	0.03341652551082308
MAGED1	-0.00040082596264466645	-0.05272786430732446
PNMAL1	-0.00040137183976646804	-0.035211575401223105
SPR	-0.0004021895037305821	-0.004909542015797297
SMG6	-0.0004022341837104797	-0.009304014473874633
ZNRF1	-0.0004028743758077322	0.0011508060718619095
DSE	-0.0004030612502817517	0.01926998976917535
PDE4B	-0.0004034231567533057	-0.03965040230421235
CSTF2	-0.00040361998167561967	0.02874369697258186
FAM160B1	-0.0004039854331278175	0.008101465550854836
PEF1	-0.0004041723137805863	-0.039042777404682316
ELK1	-0.00040542415616379667	0.014906416065290418
CHAF1B	-0.0004068685039036262	0.03408878996397263
GNL3L	-0.00040692223345139883	-0.010941433523987243
ARHGEF28	-0.0004069294793929482	0.029626842826957087
CCNY	-0.0004069551248492633	0.0360718729283355
TOMM5	-0.0004088449575476933	0.0013587025796514274
CTPS2	-0.00040901301719188367	0.028223835582115636
BRD1	-0.00041014981286510894	0.036282995129808926
TMEM201	-0.0004108393692935244	0.0007726210078028428
UROD	-0.0004111577948824781	0.0013814326445453773
SRC	-0.0004114965918451033	-0.004636794884448903
BNIP2	-0.0004121705013821061	0.036063890290442074
DYNLL2	-0.0004124902008858691	0.018186530963256092
AVL9	-0.00041273332867168376	0.03389799730363152
ZNF180	-0.00041321052892427386	0.0014160783677185096
POMT1	-0.00041345804487230456	-0.034373628993415006
ZDBF2	-0.00041364850265235823	0.0012616270617462622
SAMHD1	-0.00041418575482284807	-0.018674206128792226
HAGH	-0.0004143060577196323	-0.017524023096020525
DDX51	-0.00041486929615357476	0.024785914924169983
TMEM259	-0.0004150589486436008	0.000921545340237917
MNAT1	-0.00041547421271362415	-0.05066792143210691
PPIL4	-0.0004160952159720396	-0.03364287097887331
NDUFB8	-0.00041611535655010866	-0.04723993282257344
UCK1	-0.0004161956544215211	0.0014405418979431817
FAM92A1	-0.0004162705927994679	0.004755636410315178
CCNA1	-0.00041651908956196853	0.036181807802582816
UVRAG	-0.00041673510119778756	0.0012415959170190005
ZNF317	-0.00041786080394857003	0.0016161092769358953
CBR3	-0.00041788128199622725	0.036903876009192094
CEP76	-0.0004186763969596959	0.034586155141346
RASSF5	-0.0004186834834824661	-0.02629984054120127
CMC1	-0.0004189241293891973	0.03224414630015224
SPA17	-0.0004195344194225153	-0.005743270293265601
LINC01128	-0.00042027522446086294	-0.04673558483436269
DPF2	-0.0004208729216001787	0.020173172467883388
CYP24A1	-0.0004210518198759573	0.02709689558261444
BRD7	-0.00042123425474137886	0.03631192284825158
DGKZ	-0.00042161393581048964	0.02378148424472057
LIMK1	-0.0004224843215511787	-0.04368714278244512
CENPT	-0.0004231405269022519	0.034766642626667316
UTP6	-0.0004233520541406264	0.0012490024044636838
ZNF124	-0.00042341862713746615	0.0013798786545395902
TADA2B	-0.0004236050367895141	-0.0019331572280490983
OAZ2	-0.0004245343477169744	-0.04348823905280019
INPP5F	-0.0004245993938681626	-0.031103253034490297
TP53BP2	-0.0004249697600112096	0.0014140702906991764
STARD10	-0.00042562625042318796	-0.0035932981755376625
KLHDC10	-0.00042602904475058466	-0.03952122928575297
MSANTD2	-0.00042621897908089423	-0.04980690863126047
APIP	-0.00042629627732886864	0.02718700536451206
BLM	-0.0004267755961863218	0.035755973201085464
LIN52	-0.00042746387474158976	-0.04375666969763564
TELO2	-0.00042805798417966607	-0.0007376440063726619
MTRR	-0.0004292049810028824	-0.04924343429824085
C2orf69	-0.0004295463512176075	0.03764138606273339
MED30	-0.00043126024244261827	-0.052501640508481884
BRWD1	-0.00043251827027441706	0.03647630066759726
MED19	-0.0004334080982429067	-0.052516550173202114
TAB2	-0.0004338071632416881	-0.002008272304094172
WDR35	-0.0004339136039304759	0.0010004808615320382
ATG14	-0.00043436295694568354	0.03226781285667845
TSNAX	-0.0004357908243134142	0.001696067354707731
MICAL2	-0.0004361599463015707	-0.05224669852642844
ANKH	-0.00043618325021277046	0.02366114619868838
RBM15	-0.00043622609274895165	-0.025979947300581174
SAAL1	-0.00043661274674950513	-0.01895802797924173
SNRPA	-0.0004367145929185405	-0.006615841882601559
FBXO9	-0.00043679812023360786	0.002693287871261829
SERTAD1	-0.0004375228041905827	-0.015611144396756038
TCEA3	-0.0004376311642885088	-0.0010992839092344164
ZNF324	-0.00043776945663914703	0.001615391204845551
CCDC138	-0.0004384690996763048	0.03668559860072558
HACD1	-0.0004385205844107834	-0.017376070388886278
REXO1	-0.0004387935614029824	-0.024803232412753395
CCNC	-0.0004391173257702302	0.03615802687998329
TBCD	-0.0004394780439876162	-0.001294193618952888
TPD52	-0.00043973012214416397	0.0014435541495714244
PNISR	-0.00044014275404764103	-0.035282842685386506
FBXO28	-0.0004401565563094652	0.003124567181633786
TSPAN8	-0.0004403534827549879	0.0016935845741413713
ME3	-0.00044056478943548346	-0.05254135853135111
MAPKBP1	-0.00044061625533058427	-0.05267704879742441
SAFB2	-0.0004418439260309356	-0.01888939681384394
LPCAT2	-0.00044279100758240524	-0.052539638982699255
PAPD5	-0.000442929697996082	-0.041355573297715
ANKRD54	-0.0004436658568626652	0.024973916735424408
SCYL1	-0.000444937501330944	-0.017286217172979068
BPTF	-0.0004453205097553504	0.0362259446904411
KHDC1	-0.0004462599565176136	-0.03726807130219362
SUV39H1	-0.0004466048426222817	-0.002483093138785475
VPS45	-0.00044720824134797214	0.0010809582838676723
LIMD2	-0.00044732618391220687	-0.04366389798420234
SF3B4	-0.00044786409848020025	-0.01527534930383323
BAG4	-0.00044841732054115487	0.034511012296485316
LMAN2L	-0.00044914256129441305	-0.04825408873225984
CHSY1	-0.0004494676399952971	0.03344617703751182
TMEM9	-0.0004497236593931122	0.001109179376597491
SGPL1	-0.000449811066846219	-0.014890770197926728
PDPR	-0.0004510383976416027	-0.03925768880175495
BTBD7	-0.0004517736144277084	0.03663203653811621
PSEN2	-0.0004520379029385281	-0.03067921446456401
SCAND1	-0.00045205012403986286	-0.018096953704323404
LRP3	-0.0004522228403334384	-0.05259725754635769
WNK1	-0.00045269939977870394	0.001067944229430906
FGFR1OP	-0.0004528979258718862	0.0011006611944269218
ELL	-0.0004539093319115159	0.014859872372143562
SRFBP1	-0.0004541028081895986	-0.004546266523627995
ZNF286A	-0.00045425650833056	0.0015873169627359518
RNF216	-0.0004546395517838139	-0.02256966742860711
DCAF16	-0.00045477290078799665	0.02597921792276142
SAMD9L	-0.0004559125509978765	-0.0186839540699667
CHMP4B	-0.00045602414316266344	0.03378663989894207
CDAN1	-0.0004562285995296945	0.03562827261034293
POLR2K	-0.0004576896305348026	-0.03458192801050419
TRAIP	-0.00045769674240850284	0.0015615374553781258
MEX3C	-0.0004588139692949426	-0.05237778293752654
PUSL1	-0.0004589384886606841	-0.028870839106010293
ATOX1	-0.0004589828555609069	0.03255722484784415
SPOCD1	-0.00045938100268128306	-0.004996088874115512
APEX2	-0.000459842471865739	0.02710757683696296
MARCH5	-0.00046013096688284007	-0.0526680444372557
PDK3	-0.00046145355868993743	-0.039348302448490746
GIT2	-0.0004614916963909247	-0.008614321535287073
RAB5A	-0.000462289019987283	-0.027755511371250874
TAF15	-0.00046283493260038756	-0.0018925023374463112
FBXL5	-0.00046334412222445725	0.003410577874617793
DIP2A	-0.00046335421314139036	0.02299736660454821
TGFB1	-0.00046445205694858416	-0.0004279660613031311
SAMD1	-0.0004649700035855561	-0.018830552318664484
ZC3H18	-0.00046498404589301947	0.0012297064251117762
MECP2	-0.0004651064981428925	-0.05253627838906194
CCNL1	-0.00046515807123056433	0.03609564242432736
ARMC9	-0.0004652796271705855	0.03057556215091002
RAB28	-0.00046557241820611506	-0.028071093745790643
FAM89B	-0.00046569974452309517	0.004825732289662543
ASH2L	-0.0004661976833127961	0.03170263673122944
BTN2A2	-0.0004664376599025221	0.036732142200952736
ZC3HC1	-0.00046683346363800396	0.0012372872431564153
ATG4D	-0.0004676302542480969	0.032373134941200365
PIGQ	-0.0004678300117542445	-0.03753755698403294
LRP11	-0.00046827737811905556	-0.05259096362134541
TYW3	-0.00046834738150227235	0.0015533494370579826
ACTR8	-0.00046876042775745536	0.010340831505430899
TBC1D9B	-0.00046948216266470453	-0.00131981270481063
ZNF292	-0.0004695374429338159	0.0015956145574661518
UQCRQ	-0.00046997367727683834	0.0013880495632186962
SUGP1	-0.00047005133266115636	-0.002750990719436297
CSNK1G2	-0.00047014962538066945	0.028995532280669728
TNKS2	-0.00047119174637911523	0.0012900824159983726
PLCH1	-0.00047181204632194026	-0.036273117991770576
ADCK3	-0.0004718375275331891	0.013369319923992479
PDIK1L	-0.000471966585432296	-0.0393729610642527
PSPH	-0.00047243611874128396	-0.030034881633136834
HIST1H2BM	-0.0004725745021837814	-0.02145817302235664
COX7A2	-0.00047261056938065443	0.03047351707425952
RWDD1	-0.00047353171308575095	-0.019330431898991307
MAD2L1BP	-0.00047477255773911757	-0.05272840405439161
FER	-0.00047531261817754104	0.0019528693106292683
PFDN1	-0.0004756890977231106	-0.03874362663030906
AGK	-0.0004759119826246476	0.01756896906679688
CD320	-0.0004759186276726446	0.03581443222881231
TMEM41B	-0.0004760334752040414	0.0009791151810646381
MRI1	-0.00047640339291934455	-0.05027737706346436
NUP93	-0.00047670614041156695	-0.043790447239064556
STK3	-0.0004770389535996043	-0.0032884764964206115
ZDHHC18	-0.0004772665152224018	0.0012664541638925941
ZCCHC10	-0.00047808253915769593	0.0012391413364718495
SETX	-0.00047913687966241855	-0.015371336529830582
SORL1	-0.0004792029449453563	-0.006034534036334471
CARKD	-0.00048000232067697173	0.03710164977711761
PRDX2	-0.0004814834793278514	-0.03243536805238756
CREBRF	-0.000481834690120718	0.02975819031264912
EXOSC8	-0.0004820758885812438	0.010250029953934758
RPL22L1	-0.0004821190012306173	-0.02142998667294016
ADK	-0.000482321391514765	0.015480720464660834
SECISBP2L	-0.0004826790763690699	-0.01660342540143178
PRKRIR	-0.0004827936411247792	-0.03184586809029688
G0S2	-0.0004842964784055078	-0.004395071194046363
NGF	-0.00048437465253437596	-0.046540594514522526
YY1AP1	-0.00048461681554197065	0.0011758547414874032
FOXF2	-0.00048498974386275255	-0.0019700423888943663
LRP8	-0.0004875413234185515	-0.0526046275856315
PIAS2	-0.00048793537807731544	-0.037752591068171415
MKRN1	-0.0004883361996295677	-0.0509435044252291
EHD4	-0.0004883722372284383	0.016103921174036556
STX6	-0.0004887126527976245	-0.0029033916715750507
MAN2B1	-0.0004887632452373713	-0.05272043725058739
CPNE2	-0.0004892456378443992	0.030223717107661918
THAP11	-0.0004893522680965572	-0.0003301481658307681
NUP214	-0.0004908434525945478	-0.043870543927573946
HDAC4	-0.0004909034953437341	-0.018702027981872593
CCDC85B	-0.0004910474317597168	0.03629253233220342
HAUS1	-0.0004910904862884017	-0.01787526608096346
GSK3A	-0.0004911459024559234	-0.015358505301106051
MKRN2	-0.0004924338952927398	-0.05093947572966129
AMMECR1L	-0.0004924669233526023	0.022532740772528818
LMTK2	-0.0004928235544997185	-0.048465782181487616
XRCC2	-0.0004929984094083244	0.0011194515282070272
LMF2	-0.0004934292869475977	-0.04832517958937099
MXD3	-0.0004938001701996585	-0.049023753789268154
ZDHHC17	-0.0004939095387710686	0.001266088430057044
SUCLA2	-0.0004944497409871219	-0.002807401916863239
UIMC1	-0.000494609448270944	0.001419088033418281
VPS37A	-0.0004948220265170596	0.001092599385317028
SIKE1	-0.0004954386807312721	-0.013882053261100258
MINK1	-0.0004956799604050037	-0.05219640100388012
LSM8	-0.000496529701566093	-0.05269731544016942
APCDD1L	-0.0004968713931362808	0.02702750974209047
ZBED5	-0.0004975746675901972	0.0011923247296832251
TRA2A	-0.0004977689677668039	0.00152776793320486
ORC1	-0.000498082979861182	-0.04269088222771389
OTUD1	-0.0004985905046538952	-0.042312016042008516
LRIF1	-0.0004987263982391431	-0.05257798353660548
TVP23B	-0.0004993235948360483	0.0015620656111517972
CD58	-0.0004997151260206477	0.035731894079675586
LXN	-0.0005001020541368364	-0.05271505342596089
ZNF195	-0.0005008275080947523	0.0014280462127876925
ATG13	-0.0005015987991203869	0.032256314801764066
IER3IP1	-0.0005018890479508294	-0.027405989248577844
NDUFB11	-0.0005025203945194491	-0.04729112652919609
C1orf52	-0.0005025850893631329	0.03761395283673352
SPAG7	-0.0005028334085842662	-0.0056527319875269155
SNRPG	-0.0005039316245314551	-0.006535564258268289
SPOCK1	-0.0005041095285031028	-0.004988890557885428
CCDC84	-0.0005044284683014628	0.03630084802252728
SOCS7	-0.0005046838794771023	-0.006152370712751654
DUSP12	-0.0005048322230408401	0.018733013072669724
KIAA1109	-0.0005056858213247983	-0.037819047432613606
PIM2	-0.0005060274666387509	-0.03727924791091208
TBL2	-0.0005082409879986505	-0.0012527089544434045
RBM23	-0.000508399535919513	-0.025911953787592923
BCR	-0.0005089032382470836	0.03526375567991921
ZNF609	-0.000509226793787602	0.0019942774618850745
MRPL19	-0.0005095848351841161	-0.05019562943796729
TMCO1	-0.0005098507862228734	0.0003034927619131045
FBXO22	-0.000510317170719513	0.0031962685937581004
PRTFDC1	-0.0005104685828851574	-0.03082104791725737
ZBED5-AS1	-0.0005117059267003467	0.0011927626995923424
CCDC77	-0.0005117156125872253	0.0363345192598611
URGCP	-0.000511930604702055	0.0013842076940256964
CEP57L1	-0.000511994743101411	0.03461429081358036
DCAF12	-0.0005124436679858635	0.026039281830953553
PELI2	-0.0005124591198515381	-0.03901799748743828
CCSER2	-0.0005124688887396776	0.03599785059101482
TBC1D15	-0.0005136709658643984	-0.001449812405598161
NLE1	-0.0005145081876723982	-0.0460805955335688
PPM1H	-0.0005147278940069223	-0.03354147417674702
ZNF12	-0.0005149332442929633	0.0013767698810586149
INO80	-0.000515453029877304	-0.030903851384050718
C1orf198	-0.0005155988606332886	0.03759711240240865
OSGIN2	-0.0005158850862100678	-0.04244339021000476
HSF2	-0.0005165821085609889	-0.025472364214755572
VAPB	-0.0005167876895748808	0.0012180393318254046
NDUFB6	-0.0005183451367857306	-0.047252749015012085
NLK	-0.0005184755995862925	-0.04604621178775914
RBMS1	-0.0005187865296639781	-0.025648975360739845
PTGES2	-0.0005207759998750052	-0.02972173373728859
DARS	-0.0005210755448094121	0.026322335104890515
ADNP2	-0.0005218080679988533	0.015690634248939704
TMEM185B	-0.0005219886629469415	0.0007218528581937056
RBMX	-0.0005219994144310199	-0.025600210595193573
CASC3	-0.0005223931076008839	0.037064200433098105
CDC14B	-0.0005225532627605285	0.03561544215254889
MICAL3	-0.0005230305161121957	-0.052244639615422694
RAD1	-0.000523230702200745	-0.027467914400329807
CACTIN	-0.0005234851715782492	0.03732713186270614
PLCL2	-0.0005247165295936673	-0.036246873134868296
APBA2	-0.0005248744377397426	0.026847839212616756
MRPL45	-0.0005254931296234994	-0.05006259361690035
SPSB1	-0.0005256463002864686	-0.004801039917408212
TERC	-0.0005267569903920711	-0.0007024273778244439
SRP19	-0.0005268084121249774	-0.004454988675805072
NBAS	-0.0005269988555338009	-0.04794843731525089
SF3A3	-0.0005277609525376118	-0.01531380914563052
GFER	-0.0005278873993828856	-0.0076624230378442015
SEMA3E	-0.0005290145346920325	-0.016426640469546117
ELK4	-0.0005293173077946651	0.014875403304135393
NDUFA6	-0.0005300269222935552	-0.04739287891417554
MDN1	-0.0005301850984971809	-0.052546359721694136
HIST1H2BE	-0.0005306764554448278	-0.021311617005424444
PSMC3IP	-0.0005310377631931289	-0.030338263239319097
FAM122B	-0.000531725237980553	0.008832280859454256
AP1AR	-0.0005319574198819464	0.02621425274967213
CEP44	-0.0005322761661013604	0.034631009359451265
SDHAF2	-0.0005329679063208058	-0.017101424934360065
DMXL1	-0.0005336157326203942	0.02195574903365663
B4GALT6	-0.0005336915239387623	0.0343366447263552
SH3BGRL2	-0.0005351919258241411	-0.014679837790668837
USF1	-0.0005359765819217109	0.0013785666501262561
PPP1R35	-0.0005376045177061684	-0.03322734280223416
NACC2	-0.0005376129790680584	-0.04826838132946176
NARF	-0.0005376322936124586	-0.04807401319997151
GNAS	-0.0005383218361706831	-0.010489299555197784
ZNF841	-0.0005405275381695515	0.001539421201616431
PDE3B	-0.000540884944149862	-0.03966661801554927
DEF6	-0.0005417998247544833	0.02456991531085012
OTUD7B	-0.0005431257658727934	-0.04225798636002376
INPP4A	-0.0005431719714281977	-0.03100362277368357
ZBTB40	-0.0005433205299628934	0.001209351642435852
RGS12	-0.0005434898281501331	-0.024365068240712273
CCDC34	-0.000544109756875468	0.03647302192614915
TTYH2	-0.0005450211359569525	0.0016046172131034542
MED21	-0.0005450860311339535	-0.052513874473538114
NT5C3B	-0.0005451573567049577	-0.04441286105802966
SPIN4	-0.0005459195711581521	-0.005089878530292191
USP8	-0.0005460664989982381	0.0012716228658637974
ATXN1L	-0.000546414733505385	0.03368721947285058
C12orf4	-0.0005472860322669915	0.03712246649433823
NENF	-0.0005474673674380155	-0.04690280145865189
EARS2	-0.0005476822885667135	0.017783263864965704
TPBG	-0.0005477856394788307	0.0014377567505553523
SENP1	-0.0005479347459860414	-0.016259504565087735
SAC3D1	-0.0005480275400983624	-0.018948220797431636
CCDC88C	-0.0005481681209153237	0.036267619283738145
CARD8	-0.0005488681584438639	0.03711520383722158
TERF2IP	-0.000549010929397826	-0.0006892877243098727
NFYA	-0.0005505861436839896	-0.04658048568518203
CCDC117	-0.0005509735085776062	0.03674274369187901
PQBP1	-0.0005514519751718108	-0.032725185827555014
XRCC4	-0.0005515624773301154	0.0011214931156185992
NEURL4	-0.0005522125816988952	-0.046824200309140696
TGFBI	-0.0005522135401318127	-0.00040787281389587093
ARNT2	-0.0005537298487420931	0.030711863232876543
NMT2	-0.0005539184734129298	-0.04579664244885695
PVRL2	-0.0005549892525856395	-0.028832918202136182
ORAI2	-0.0005555697784305316	-0.04271402307651673
ZKSCAN8	-0.0005555937743678721	0.0013240756088110928
DCAF15	-0.0005561252454058342	0.025991237856659466
E2F8	-0.0005566691161865401	0.017855721254829926
ATP6V0D1	-0.0005570928481823256	0.033255034804582084
FMNL1	-0.0005584105536607353	-0.0009746282216401281
LATS1	-0.0005597671919892983	-0.0422530086947388
GAK	-0.0005598126607672159	-0.0049477096653144925
DYRK1A	-0.0005599700762039782	0.01811475637856
ATXN7L3	-0.000560316626705797	0.03376023463847859
WDR77	-0.0005605131403526308	0.0010205250567272284
HNRNPF	-0.0005606805504145478	-0.023386648365597396
AURKAPS1	-0.0005612161939039855	0.033833776530021925
USP54	-0.0005635016189579947	0.0012773819254875418
CCDC68	-0.0005642599558563866	0.036373332604798594
TULP3	-0.0005655442100457031	0.001567600791002488
HIATL1	-0.0005655604055151992	-0.020364338713900976
CREB1	-0.0005658200266658227	0.02983926566130618
C2orf49	-0.0005662118186843424	0.03764173169726691
RAB11FIP5	-0.0005668477027565201	-0.028233065413348135
VTA1	-0.0005679802031166028	0.0010389981877264587
TSSC4	-0.0005684016089744537	0.0016876752607986045
OSBPL10	-0.0005685191247621612	-0.04259039352241001
MARK2	-0.000568805907382864	-0.052660855951857655
AKAP5	-0.0005691404777122494	0.019505118325499022
UHRF1BP1	-0.0005696948282083967	0.001421009843357135
KBTBD11	-0.0005699632606759651	-0.03500664688404226
TNFRSF10D	-0.0005699759559471997	0.0012289896542577727
FAM114A1	-0.0005707336119106684	0.00901482293846223
TBRG4	-0.0005713747153439253	-0.0012216292323161682
BAHD1	-0.0005714149372056082	0.03453912381565495
SUMO2	-0.000571499846601193	-0.0026277078799394893
PSMD12	-0.000571910614231375	-0.030271814280974696
KDM4A	-0.0005720938714988553	-0.03700319816874431
SLC25A37	-0.0005721705545870967	-0.012263358171643812
NDFIP2	-0.000572285814970326	-0.047531285442832694
SMAD6	-0.0005725441868958051	-0.009686873158299858
MOB1B	-0.0005729364356182561	-0.05063310341486488
HSPA12A	-0.0005733759086787443	-0.02564960318237791
TSEN15	-0.000573540590918382	0.0016913985080534433
ADCY6	-0.0005749733083874162	0.01378217356757701
NAA16	-0.0005754375477577797	-0.0483969656657236
FUBP3	-0.0005757430824088495	-0.0035880483928946716
GLTP	-0.0005766127346171661	-0.009725956908929578
RPL29	-0.0005767026416927357	-0.02127393188125193
CDKN2D	-0.0005773774885165904	0.03512149039528889
MRC2	-0.0005777419070674344	-0.050315295267762905
HSDL2	-0.0005780682517470329	-0.025436820582370234
NCK2	-0.0005795149632445172	-0.047705124889588
LDB1	-0.000579699322272017	-0.04261193635803667
ERCC6L2	-0.0005797213156198045	0.01213263363591291
COG2	-0.0005798566638505361	0.0315916214504573
AP2A2	-0.0005801248016317815	0.02640962133789429
MRPL11	-0.0005801518780941051	-0.05023432409356354
AK1	-0.0005801793289167989	0.019055511738847394
KCTD7	-0.0005804334047698574	-0.03679572039036855
RASSF8	-0.000580652424985131	-0.026270827071368186
EPHA5	-0.0005824330000787292	0.012934392352659363
ADPRHL2	-0.0005825674631584409	0.01603069425585132
MRPL48	-0.0005829002880301238	-0.050042590724229674
ZNF121	-0.0005835111952803916	0.0013784059055390596
ZNF436	-0.00058422914282379	0.001714435827740668
TLK2	-0.0005843816224999582	0.00011156956151281427
MTRF1L	-0.0005844553982724171	-0.049276270660558064
YEATS4	-0.0005844589676657587	0.0011368327787436572
XBP1	-0.0005847328092431794	0.0010972330812220044
RCAN1	-0.0005849105687085014	-0.025444452247180394
DHPS	-0.0005851298831557405	0.023635645349501522
RUNDC1	-0.0005853401454422029	-0.01947674662256116
PHF20	-0.0005857182934027022	-0.0381701688113909
CNTRL	-0.0005859279981653611	0.03170068950950067
USF2	-0.0005861584104869283	0.0013777963749180833
ZNF184	-0.0005863260287943675	0.0014198641255853683
CARM1	-0.0005864169739416037	0.03709894566922965
UBFD1	-0.0005864634998392302	0.001482183818488525
GPR176	-0.0005865962985280394	-0.01309307490001993
PITX1	-0.0005876626573133277	-0.03700281162599173
LRRC41	-0.000587707434008223	-0.05264673393658292
GTF2B	-0.0005879870694998206	-0.015859228577515372
CDC7	-0.0005884889173842075	0.03547991533190023
UCHL5	-0.0005886678962876964	0.001441586838714648
ATF1	-0.0005891401484137095	0.032110057221580675
CENPC	-0.00058922514097814	0.034834780056647224
C10orf88	-0.0005892269632837663	0.036939331173790224
EXOSC2	-0.0005894738883006814	0.010346989415247643
NDUFS8	-0.0005894889693199552	-0.047169219270182805
STARD4	-0.0005901085051615484	-0.003560381795109868
WDR20	-0.0005901161454323971	0.0009960158841583189
KIAA1468	-0.0005901516387095157	-0.03809030029053262
TRIM11	-0.0005913664716881082	0.00162366970124328
ATP2C1	-0.0005920659778937894	0.03290939818927091
PDK2	-0.000592149825389169	-0.039356524981696284
RER1	-0.0005924485060893747	-0.024910015118974838
SOX9	-0.0005929448918265539	-0.005849540853752999
APOLD1	-0.000593235894269406	0.02779102679843668
TMEM184B	-0.0005933834464569861	0.0007117782646771653
GPT2	-0.0005940310802649686	-0.01399154274999398
VPS18	-0.0005944457501227488	0.0011091080919661822
MAMDC2	-0.0005953860288681075	-0.052724545247440746
EXOSC3	-0.0005955746575854438	0.01033080290508448
HIF1AN	-0.0005965445097846076	-0.020564746963144975
ZFYVE27	-0.0005968718490081135	0.0013035245761411351
SUSD1	-0.0005971602039807414	-0.002517004844461046
CIPC	-0.0005973057716944042	0.03329043466725007
HIST1H2BL	-0.0005974472366893887	-0.021439852930375203
ZNF260	-0.0005977339466002484	0.0015385199804320848
TXNDC16	-0.0005979566364797395	0.001556937392025226
HPS1	-0.000598072661734692	-0.02442290096899663
SEPT9	-0.0005988710828628744	-0.01596760056272306
TMCO4	-0.000599034428441074	0.00031522803696704127
PTPDC1	-0.0005994065508466046	-0.029447398278570347
KIAA1033	-0.0005996283387962098	-0.03779028860946948
HDAC3	-0.0006002067394000402	-0.01868378460663056
BRIX1	-0.0006005662690806568	0.03640543368089669
PEX2	-0.0006011861787466209	-0.038818742075205526
FBXO33	-0.0006016148536641132	0.00303494856353953
RAD18	-0.0006017299735862918	-0.027448732934537423
CMC2	-0.0006028692191068917	0.03223631216855727
TEAD1	-0.0006029219512179089	-0.0008049048200559072
MAST2	-0.0006031614321857707	-0.05265078148575719
CHD8	-0.0006038491800323527	0.033966079958549916
FANCA	-0.0006038608149322499	0.0045630790921962205
TBC1D23	-0.0006046884758002323	-0.0014025161962505361
SUPT4H1	-0.0006051605857501773	-0.0025683594911268814
AGFG1	-0.0006059163849544796	0.017475473941750252
GLTSCR2	-0.0006062687741460037	-0.009798852165775473
TTYH3	-0.0006068766528942517	0.0016033565520114923
ABHD6	-0.0006069997184253477	0.004434505214723444
LAMP1	-0.0006070575744308307	-0.04185002584699088
IGHMBP2	-0.0006085248752937822	-0.028722172652577815
SFXN1	-0.0006085457393513355	-0.015082842073017355
LRWD1	-0.0006090733240010483	-0.05268817245624918
UBTD2	-0.0006095606235420485	0.0014530201451404823
MIEF2	-0.0006103742446313923	-0.05221756740776201
KLC2	-0.0006108726539585553	-0.03921990099645373
ZNF646	-0.0006120917481704941	0.002049625274334832
SLC31A1	-0.0006129699432495506	-0.011639691624197646
GIT1	-0.0006132156161745594	-0.008596037056828376
SART3	-0.0006134835797954745	-0.0184788315858313
PRTG	-0.0006138637146069639	-0.030811596367995242
TANC1	-0.00061436295334163	-0.001735157419569311
SLC25A39	-0.0006144298313493463	-0.01224409168156848
FRS2	-0.0006157260585329285	-0.0030388593166342792
VPS72	-0.0006158175154994544	0.0010668394966866224
DYNC1LI1	-0.0006169259008139817	0.018258366380921237
KCTD10	-0.0006173850232561367	-0.03654342579367498
IGFBP6	-0.0006188200436443985	-0.028568213802020848
RFC3	-0.0006196890253802406	-0.0247546232745407
TBRG1	-0.0006197143236178701	-0.0012268328458419075
RARRES3	-0.0006200152223283348	-0.026657464144068332
PTOV1	-0.0006206048162062358	-0.029504061687768868
KIF24	-0.0006206326643417459	-0.03870781975872284
GLE1	-0.0006209588483763369	-0.009142793115035575
MED17	-0.0006212331578978685	-0.05251922401572107
FNBP4	-0.0006213060181405934	-0.0012702292393844128
TIMM10	-0.00062136583912862	-5.6799226447079576e-05
TRERF1	-0.0006215683655273196	0.0016036924536293462
SEC16A	-0.0006217742285593008	-0.016828781402144388
AHNAK	-0.0006221759092722887	0.018442396213405286
C10orf12	-0.0006223720797059024	0.036873004208760246
ECI2	-0.000622591839670283	0.017463005381474023
FANCC	-0.0006228090829631497	0.00452798783342756
SLC25A4	-0.0006230726445384744	-0.012234444423600666
GOLT1B	-0.0006236399962121627	-0.011681539471383395
THAP5	-0.0006239701959006615	-0.00031477310165806127
TMEM160	-0.0006251702302236309	0.0006068612369604098
SAR1B	-0.0006256252164535166	-0.0185570994233637
NDOR1	-0.0006257763623963186	-0.04751250207726587
FBXL19	-0.0006259026427509565	0.003535644023691109
AGO1	-0.000625985292602913	0.01769242940685778
GET4	-0.0006272434661672184	-0.007625818868744194
ZMYM2	-0.0006279002583566982	0.0013382968584698673
TIMM44	-0.0006280630875428289	-2.319972705977502e-05
