"id","Ligand Name","Ligand Action","Symbol"
1073,"tolvaptan",,"AVPR2"
1073,"tolvaptan","ANTAGONIST","AVPR2"
1074,"nivolumab","ANTIBODY BINDING","PDCD1"
1075,"pembrolizumab","ANTIBODY BINDING","PDCD1"
1076,"carbutamide","BLOCKER","ABCC8"
1076,"carbutamide","BLOCKER","KCNJ11"
1077,"chlorpropamide","BLOCKER","ABCC8"
1077,"chlorpropamide","BLOCKER","KCNJ11"
1078,"glibornuride","BLOCKER","ABCC8"
1078,"glibornuride","BLOCKER","KCNJ11"
1079,"gliclazide","BLOCKER","ABCC8"
1079,"gliclazide","BLOCKER","KCNJ11"
1080,"glipizide","BLOCKER","ABCC8"
1080,"glipizide","BLOCKER","KCNJ11"
1081,"gliquidone","BLOCKER","ABCC8"
1081,"gliquidone","BLOCKER","KCNJ11"
1082,"glisoxepide","BLOCKER","ABCC8"
1082,"glisoxepide","BLOCKER","KCNJ11"
1083,"glibenclamide",,"CFTR"
1083,"glibenclamide",,"KCNJ11"
1083,"glibenclamide","BLOCKER","ABCC8"
1083,"glibenclamide","BLOCKER","KCNJ11"
1084,"tolbutamide",,"KCNJ11"
1084,"tolbutamide","BLOCKER","ABCC8"
1084,"tolbutamide","BLOCKER","KCNJ11"
1085,"vortioxetine",,"HTR1A"
1085,"vortioxetine",,"HTR1B"
1085,"vortioxetine",,"HTR1D"
1085,"vortioxetine",,"HTR2A"
1085,"vortioxetine",,"HTR3A"
1085,"vortioxetine",,"HTR5A"
1085,"vortioxetine",,"HTR6"
1085,"vortioxetine",,"HTR7"
1085,"vortioxetine",,"SLC6A4"
1085,"vortioxetine",,"ADRB1"
1085,"vortioxetine",,"HTR1B"
1085,"vortioxetine",,"HTR3A"
1085,"vortioxetine",,"HTR3A"
1085,"vortioxetine",,"HTR3A"
1085,"vortioxetine",,"HTR3A"
1085,"vortioxetine",,"SLC6A4"
1085,"vortioxetine",,"SLC6A4"
1085,"vortioxetine",,"HTR1A"
1085,"vortioxetine",,"HTR1A"
1085,"vortioxetine",,"HTR1A"
1085,"vortioxetine",,"HTR1A"
1085,"vortioxetine",,"HTR1A"
1085,"vortioxetine",,"HTR1A"
1085,"vortioxetine",,"HTR7"
1085,"vortioxetine",,"HTR7"
1085,"vortioxetine",,"HTR7"
1085,"vortioxetine",,"HTR7"
1085,"vortioxetine",,"HTR7"
1085,"vortioxetine","INHIBITOR","SLC6A4"
1085,"vortioxetine","AGONIST","HTR1A"
1085,"vortioxetine","ANTAGONIST","HTR7"
1085,"vortioxetine","AGONIST","HTR1B"
1085,"vortioxetine","ANTAGONIST","HTR3A"
1085,"vortioxetine","ANTAGONIST","HTR1D"
1086,"mitiglinide","BLOCKER","ABCC8"
1086,"mitiglinide","BLOCKER","KCNJ11"
1087,"acetohexamide","BLOCKER","ABCC8"
1087,"acetohexamide","BLOCKER","KCNJ11"
1088,"becaplermin","AGONIST","PDGFRB"
1088,"becaplermin","AGONIST","PDGFRA"
1089,"lepirudin","INHIBITOR","F2"
1090,"ecallantide","INHIBITOR","KLKB1"
1091,"albiglutide","AGONIST","GLP1R"
1092,"follitropin","AGONIST","FSHR"
1093,"lutropin alfa","AGONIST","LHCGR"
1094,"thyrotropin alfa","AGONIST","TSHR"
1095,"tocilizumab","ANTIBODY BINDING","IL6R"
1095,"tocilizumab","ANTIBODY BINDING","IL6ST"
1096,"secukinumab","ANTIBODY BINDING","IL17A"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"KCNA10"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"CYP3A4"
1097,"ketoconazole",,"SLC6A4"
1097,"ketoconazole",,"SLC6A4"
1097,"ketoconazole",,"KCNH2"
1097,"ketoconazole",,"KCNH2"
1097,"ketoconazole",,"KCNH2"
1097,"ketoconazole",,"KCNH2"
1097,"ketoconazole",,"KCNH2"
1097,"ketoconazole",,"KCNH2"
1097,"ketoconazole",,"CYP19A1"
1097,"ketoconazole",,"CYP19A1"
1097,"ketoconazole",,"CYP19A1"
1097,"ketoconazole",,"CYP19A1"
1097,"ketoconazole",,"CYP19A1"
1097,"ketoconazole",,"CYP19A1"
1097,"ketoconazole",,"CYP3A5"
1097,"ketoconazole",,"CYP3A5"
1097,"ketoconazole",,"CYP51A1"
1097,"ketoconazole",,"CYP51A1"
1097,"ketoconazole",,"CYP51A1"
1097,"ketoconazole",,"CYP51A1"
1097,"ketoconazole",,"CYP51A1"
1097,"ketoconazole",,"HSP90AA1"
1097,"ketoconazole",,"CYP4F2"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"CYP17A1"
1097,"ketoconazole",,"ABCB1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP24A1"
1097,"ketoconazole",,"CYP27B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B1"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole",,"CYP11B2"
1097,"ketoconazole","INHIBITOR","CYP17A1"
1097,"ketoconazole","INHIBITOR","CYP11B1"
1097,"ketoconazole",,"CYP27B1"
1097,"ketoconazole","INHIBITOR","CYP11B2"
1098,"basiliximab","ANTIBODY BINDING","IL2RA"
1099,"ripasudil",,"ROCK2"
1099,"ripasudil",,"ROCK2"
1099,"ripasudil",,"ROCK2"
1099,"ripasudil",,"ROCK2"
1099,"ripasudil",,"ROCK2"
1099,"ripasudil","INHIBITOR","ROCK1"
1099,"ripasudil","INHIBITOR","ROCK2"
1100,"parathyroid hormone","AGONIST","PTH1R"
1101,"palbociclib",,"CDK4"
1101,"palbociclib",,"CDK6"
1101,"palbociclib",,"CDK4"
1101,"palbociclib",,"CDK4"
1101,"palbociclib",,"CDK4"
1101,"palbociclib",,"CDK4"
1101,"palbociclib",,"CDK4"
1101,"palbociclib",,"CDK4"
1101,"palbociclib",,"CDK4"
1101,"palbociclib",,"CDK2"
1101,"palbociclib",,"CDK6"
1101,"palbociclib",,"CDK6"
1101,"palbociclib",,"CDK6"
1101,"palbociclib",,"CDK6"
1101,"palbociclib",,"CLK4"
1101,"palbociclib",,"CLK4"
1101,"palbociclib","INHIBITOR","CDK6"
1101,"palbociclib","INHIBITOR","CDK4"
1101,"palbociclib",,"CCND1"
1101,"palbociclib",,"CCND1"
1102,"lenvatinib",,"FLT4"
1102,"lenvatinib",,"KDR"
1102,"lenvatinib",,"FLT1"
1102,"lenvatinib",,"FLT1"
1102,"lenvatinib",,"FLT1"
1102,"lenvatinib",,"FLT4"
1102,"lenvatinib",,"FLT4"
1102,"lenvatinib",,"FLT4"
1102,"lenvatinib",,"FLT4"
1102,"lenvatinib",,"KDR"
1102,"lenvatinib",,"KDR"
1102,"lenvatinib",,"KDR"
1102,"lenvatinib",,"KDR"
1102,"lenvatinib",,"KDR"
1102,"lenvatinib",,"KDR"
1102,"lenvatinib",,"KDR"
1102,"lenvatinib",,"KDR"
1102,"lenvatinib",,"CA5A"
1102,"lenvatinib",,"RIPK2"
1102,"lenvatinib",,"RET"
1102,"lenvatinib",,"RET"
1102,"lenvatinib","INHIBITOR","RET"
1102,"lenvatinib","INHIBITOR","KIT"
1102,"lenvatinib","INHIBITOR","FLT1"
1102,"lenvatinib","INHIBITOR","KDR"
1102,"lenvatinib","INHIBITOR","FLT4"
1102,"lenvatinib","INHIBITOR","PDGFRA"
1102,"lenvatinib","INHIBITOR","FGFR1"
1102,"lenvatinib",,"RIPK2"
1103,"arformoterol",,"ADRB1"
1103,"arformoterol",,"ADRB2"
1103,"arformoterol",,"ADRB1"
1103,"arformoterol",,"ADRB1"
1103,"arformoterol",,"ADRB1"
1103,"arformoterol",,"ADRB3"
1103,"arformoterol",,"ADRB3"
1103,"arformoterol",,"ADRB3"
1103,"arformoterol",,"ADRB2"
1103,"arformoterol",,"ADRB2"
1103,"arformoterol",,"ADRB2"
1103,"arformoterol",,"ADRB2"
1103,"arformoterol",,"ADRB2"
1103,"arformoterol","AGONIST","ADRB2"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC7"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC9"
1104,"panobinostat",,"HDAC5"
1104,"panobinostat",,"HDAC5"
1104,"panobinostat",,"HDAC5"
1104,"panobinostat",,"HDAC5"
1104,"panobinostat",,"HDAC5"
1104,"panobinostat",,"HDAC5"
1104,"panobinostat",,"HDAC5"
1104,"panobinostat",,"HDAC5"
1104,"panobinostat",,"HDAC5"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC1"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC3"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC6"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC8"
1104,"panobinostat",,"HDAC7"
1104,"panobinostat",,"HDAC7"
1104,"panobinostat",,"HDAC7"
1104,"panobinostat",,"HDAC7"
1104,"panobinostat",,"HDAC11"
1104,"panobinostat",,"HDAC11"
1104,"panobinostat",,"HDAC11"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC4"
1104,"panobinostat",,"HDAC9"
1104,"panobinostat",,"HDAC9"
1104,"panobinostat",,"HDAC9"
1104,"panobinostat",,"HDAC9"
1104,"panobinostat",,"HDAC9"
1104,"panobinostat",,"HDAC9"
1104,"panobinostat",,"HDAC10"
1104,"panobinostat",,"HDAC10"
1104,"panobinostat",,"HDAC10"
1104,"panobinostat",,"HDAC10"
1104,"panobinostat",,"HDAC10"
1104,"panobinostat",,"HDAC10"
1104,"panobinostat",,"BRD4"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat",,"HDAC2"
1104,"panobinostat","INHIBITOR","HDAC5"
1104,"panobinostat","INHIBITOR","HDAC2"
1104,"panobinostat","INHIBITOR","HDAC1"
1104,"panobinostat","INHIBITOR","HDAC3"
1104,"panobinostat","INHIBITOR","HDAC6"
1104,"panobinostat","INHIBITOR","HDAC7"
1104,"panobinostat","INHIBITOR","HDAC8"
1104,"panobinostat","INHIBITOR","HDAC4"
1104,"panobinostat","INHIBITOR","HDAC9"
1104,"panobinostat","INHIBITOR","HDAC10"
1104,"panobinostat","INHIBITOR","HDAC11"
1104,"panobinostat",,"BRD4"
1105,"oxybutynin",,"CHRM1"
1105,"oxybutynin",,"CHRM1"
1105,"oxybutynin",,"CHRM2"
1105,"oxybutynin",,"CHRM4"
1105,"oxybutynin",,"CHRM5"
1105,"oxybutynin",,"CHRM3"
1105,"oxybutynin",,"CHRM3"
1105,"oxybutynin",,"CHRM3"
1105,"oxybutynin",,"CHRM3"
1105,"oxybutynin",,"CHRM3"
1105,"oxybutynin",,"CHRM4"
1105,"oxybutynin",,"CHRM4"
1105,"oxybutynin",,"CHRM4"
1105,"oxybutynin",,"CHRM1"
1105,"oxybutynin",,"CHRM1"
1105,"oxybutynin",,"CHRM1"
1105,"oxybutynin",,"CHRM1"
1105,"oxybutynin",,"SIGMAR1"
1105,"oxybutynin",,"SIGMAR1"
1105,"oxybutynin",,"SLC6A3"
1105,"oxybutynin",,"SLC6A3"
1105,"oxybutynin",,"CHRM5"
1105,"oxybutynin",,"CHRM5"
1105,"oxybutynin",,"CHRM5"
1105,"oxybutynin",,"CYP2C19"
1105,"oxybutynin",,"CHRM2"
1105,"oxybutynin",,"CHRM2"
1105,"oxybutynin",,"CHRM2"
1105,"oxybutynin",,"CHRM2"
1105,"oxybutynin",,"CHRM2"
1105,"oxybutynin",,"CHRM2"
1105,"oxybutynin","ANTAGONIST","CHRM1"
1105,"oxybutynin","ANTAGONIST","CHRM3"
1106,"lurasidone",,"HTR1A"
1106,"lurasidone",,"HTR2A"
1106,"lurasidone",,"HTR7"
1106,"lurasidone",,"ADRA2A"
1106,"lurasidone",,"ADRA2C"
1106,"lurasidone",,"DRD2"
1106,"lurasidone",,"DRD2"
1106,"lurasidone",,"HTR1A"
1106,"lurasidone",,"HTR2A"
1106,"lurasidone",,"HTR7"
1106,"lurasidone",,"HTR7"
1106,"lurasidone",,"HTR7"
1106,"lurasidone","ANTAGONIST","DRD2"
1106,"lurasidone","ANTAGONIST","HTR2A"
1107,"methylprednisolone acetate","AGONIST","NR3C1"
1108,"tafamidis",,"TTR"
1108,"tafamidis",,"TTR"
1108,"tafamidis",,"TTR"
1108,"tafamidis",,"TTR"
1108,"tafamidis",,"TTR"
1108,"tafamidis",,"TTR"
1108,"tafamidis",,"TTR"
1108,"tafamidis",,"TTR"
1108,"tafamidis",,"TTR"
1108,"tafamidis","BINDING AGENT","TTR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"SLC19A1"
1109,"methotrexate",,"ATIC"
1109,"methotrexate",,"TYMS"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"DHFR"
1109,"methotrexate",,"FOLR1"
1109,"methotrexate",,"FOLR1"
1109,"methotrexate",,"FOLR1"
1109,"methotrexate",,"FOLR1"
1109,"methotrexate",,"FOLR2"
1109,"methotrexate",,"FOLR2"
1109,"methotrexate",,"FOLR2"
1109,"methotrexate",,"FOLR2"
1109,"methotrexate",,"NCOA3"
1109,"methotrexate",,"SLC46A1"
1109,"methotrexate",,"SLC46A1"
1109,"methotrexate",,"SLC19A1"
1109,"methotrexate",,"SLC19A1"
1109,"methotrexate",,"HMGB1"
1109,"methotrexate",,"HMGB1"
1109,"methotrexate","INHIBITOR","DHFR"
1109,"methotrexate",,"HMGB1"
1109,"methotrexate",,"FOLR2"
1109,"methotrexate",,"SLC46A1"
1109,"methotrexate",,"ATIC"
1110,"nesiritide","AGONIST","NPR1"
1111,"adalimumab","ANTIBODY BINDING","TNF"
1112,"insulin glargine","AGONIST","INSR"
1113,"afamelanotide","AGONIST","MC1R"
1113,"afamelanotide","AGONIST","MC5R"
1113,"afamelanotide","AGONIST","MC3R"
1114,"tesamorelin","AGONIST","GHRHR"
1115,"icosapent ethyl","INHIBITOR","DGAT1"
1116,"metreleptin","AGONIST","LEPR"
1117,"somatropin","AGONIST","GHR"
1118,"alemtuzumab","ANTIBODY BINDING","CD52"
1119,"belimumab","ANTIBODY BINDING","TNFSF13B"
1120,"abciximab","ANTIBODY BINDING","ITGB3"
1120,"abciximab","ANTIBODY BINDING","ITGA2B"
1121,"ofatumumab","ANTIBODY BINDING","MS4A1"
1122,"canakinumab","ANTIBODY BINDING","IL1B"
1123,"daclizumab","ANTIBODY BINDING","IL2RA"
1123,"daclizumab","ANTIBODY BINDING","IL2RB"
1123,"daclizumab","ANTIBODY BINDING","IL2RG"
1124,"cetuximab","ANTIBODY BINDING","EGFR"
1125,"alacepril","INHIBITOR","ACE"
1126,"cilazapril","INHIBITOR","ACE"
1127,"zofenopril",,"ACE"
1127,"zofenopril","INHIBITOR","ACE"
1128,"temocapril","INHIBITOR","ACE"
1129,"tiaprofenic acid","INHIBITOR","PTGS2"
1129,"tiaprofenic acid","INHIBITOR","PTGS1"
1130,"panitumumab","AGONIST","EGFR"
1131,"bevacizumab","ANTIBODY BINDING","VEGFA"
1132,"pertuzumab","ANTIBODY BINDING","ERBB2"
1133,"ipilimumab","ANTIBODY BINDING","CTLA4"
1134,"efalizumab","ANTIBODY BINDING","ITGAL"
1135,"insulin degludec","AGONIST","INSR"
1136,"brentuximab vedotin","BINDING AGENT","TNFRSF8"
1136,"brentuximab vedotin","INHIBITOR","TUBB"
1136,"brentuximab vedotin","INHIBITOR","TUBB1"
1136,"brentuximab vedotin","INHIBITOR","TUBB2A"
1136,"brentuximab vedotin","INHIBITOR","TUBB2B"
1136,"brentuximab vedotin","INHIBITOR","TUBB3"
1136,"brentuximab vedotin","INHIBITOR","TUBB4A"
1136,"brentuximab vedotin","INHIBITOR","TUBB4B"
1136,"brentuximab vedotin","INHIBITOR","TUBB6"
1136,"brentuximab vedotin","INHIBITOR","TUBB8"
1137,"denosumab","ANTIBODY BINDING","TNFSF11"
1138,"ustekinumab","ANTIBODY BINDING","IL12A"
1138,"ustekinumab","ANTIBODY BINDING","IL12B"
1138,"ustekinumab","ANTIBODY BINDING","IL23A"
1139,"golimumab","ANTIBODY BINDING","TNF"
1140,"certolizumab pegol","ANTIBODY BINDING","TNF"
1141,"eculizumab","ANTIBODY BINDING","C5"
1142,"rimonabant",,"KCNH2"
1142,"rimonabant",,"KCNH2"
1142,"rimonabant",,"CYP2C9"
1142,"rimonabant",,"CNR2"
1142,"rimonabant",,"CNR2"
1142,"rimonabant",,"CNR2"
1142,"rimonabant",,"CNR1"
1142,"rimonabant",,"CNR1"
1142,"rimonabant",,"CNR1"
1142,"rimonabant",,"CNR1"
1142,"rimonabant",,"CNR1"
1142,"rimonabant",,"CNR1"
1142,"rimonabant",,"CNR1"
1142,"rimonabant",,"CNR1"
