	CD-coefficient	Significance
GGA2	-0.00040625489429660616	-0.07989367239369549
FASTKD3	-0.00040626649974531665	-0.0744382036115038
JMJD8	-0.0004063041123703528	-0.10895257598033198
TRAV6-7-DV9	-0.0004063836095062629	-0.045319034600552865
GBP2	-0.00040644881538809944	-0.07920088937867412
BAG2	-0.0004064841441540523	-0.03138803565498524
B230319C09RIK	-0.00040664285279169775	-0.030370836710237173
9930012K11RIK	-0.0004069158153456739	-0.008800076976151466
VTA1	-0.00040699600177906617	-0.020677751859563775
GM12573	-0.0004070334987214968	-0.08579994258296539
ACBD4	-0.0004071333988227761	-0.012720615760767037
PTPRA	-0.00040718328915540717	-0.10779227863685747
OGDH	-0.00040742544616880285	-0.11184726842766846
HERC6	-0.00040746440208750133	-0.10560170556102899
GALNS	-0.00040747289433164333	-0.07862086961652051
RAB23	-0.0004077656363968845	-0.10710453818160648
TRAV4-3	-0.0004078706220969756	-0.04574247525813868
TWISTNB	-0.0004079432044086718	-0.034305318814920605
DCP1A	-0.0004082668547582709	-0.0594393851522145
MPPE1	-0.00040845200598478603	-0.11148802064025798
H2-AA	-0.0004085259763481664	-0.10495807397605689
CD63	-0.00040876372916816186	-0.04420504438581371
MUP-PS22	-0.0004088186247097637	-0.11176776090476381
THRA	-0.00040884736474489184	-0.062421162245535844
SMO	-0.0004090386749339981	-0.08490263803137488
CCP110	-0.0004092067920709154	-0.042745148913057474
FBXL14	-0.000409320539690487	-0.07462854372614058
NOL10	-0.000409341296619273	-0.11197178116260242
GM9964	-0.0004094271615570031	-0.10336043918309118
NBN	-0.0004095867111172112	-0.11188306941288162
IGHV5-4	-0.0004098955409206309	-0.10759410367137978
RHOQ	-0.0004100727994877041	-0.10421380620648735
NANS	-0.0004101772149665581	-0.1118644479923735
FAM220A	-0.0004102825024697472	-0.07326843245882775
ANKRD52	-0.000410310287738889	-0.021139089922936234
LILRB4	-0.0004104039862696477	-0.10995623339724708
TXNRD2	-0.00041058387345899416	-0.03357665230013995
UBE2V2	-0.00041059267360554747	-0.030919522961997736
POMP	-0.00041060691733771885	-0.1100505463854562
PARP9	-0.0004108256877621135	-0.1116028454312441
ATP11A	-0.0004108990222468771	-0.027959073475466667
PHLDA3	-0.0004110139784325327	-0.11109804136095258
RPL10A	-0.00041133925668979245	-0.10226829951819116
IGKV9-120	-0.00041159160144853084	-0.10793421105931533
UBP1	-0.0004116603196439292	-0.030137240482597805
SRFBP1	-0.0004120224069494652	-0.07848222314298037
2310036O22RIK	-0.00041206143394793745	-0.00405994872355756
IGKV8-24	-0.00041224042852826634	-0.10791282644082661
MVD	-0.0004124556849837338	-0.11177673050727344
UBE2T	-0.0004124651394738656	-0.030993546738307454
DOCK8	-0.0004125479101680524	-0.0638813629966373
MSL2	-0.00041277594338011225	-0.11167226693930055
UBE4A	-0.0004128490624668172	-0.03069570717037262
GM26835	-0.00041325594985831935	-0.09972652455213465
AHNAK	-0.0004133341895635721	-0.016848083759355224
CD1D1	-0.00041348455751371416	-0.04335099574640565
GM10125	-0.00041351700659158586	-0.08121494790944128
CTDNEP1	-0.0004135982373470742	-0.05587494094083159
CEP170	-0.0004138550506398143	-0.04711063812619187
SLAMF1	-0.0004139164142111772	-0.09145110413655344
IGHV6-3	-0.0004150578195843481	-0.10761112375013987
GM11346	-0.00041520535055322196	-0.08292303436862183
PURA	-0.0004152802857736395	-0.10764437861724829
TESK1	-0.0004152997187398859	-0.06491279678643758
SHARPIN	-0.00041537118730576285	-0.09292038688704463
AKAP9	-0.0004154756751141649	-0.018020315904278897
ALG10B	-0.00041571158114385367	-0.018831746473027516
MYO19	-0.0004157245777869275	-0.11181111717569026
IGKV8-30	-0.00041585033389365355	-0.10792992856454664
MAGOH	-0.0004159758507834561	-0.110547241695099
RECQL4	-0.00041607778945084936	-0.10504834567309651
ANKLE1	-0.00041611021622666724	-0.020545877509721394
REXO2	-0.0004161951150134252	-0.10479838938453034
NFS1	-0.00041619884564956464	-0.11196850688877324
LRRC32	-0.0004162716511865891	-0.11023976840793231
CCNE1	-0.000416467986190129	-0.04243847916389322
IGKV5-48	-0.0004165748121065529	-0.10786258565228757
NCAPD2	-0.00041665971829636124	-0.11188580177477558
FTX	-0.0004168654491663133	-0.0777586146875156
IARS2	-0.00041687063264767807	-0.10687209634486028
GFM1	-0.00041700695381688353	-0.07979357010798593
GM26869	-0.0004174044997461616	-0.09982903801911813
CD84	-0.00041741771635245983	-0.044408646654045036
PEAK1	-0.0004176342702199859	-0.11134912119310036
P2RX7	-0.00041777931841821363	-0.11172718637484635
FAM210A	-0.00041778290849727324	-0.07308919959363508
DHX57	-0.0004179003730806187	-0.06190894427873164
TMEM64	-0.0004181718210558367	-0.054199527789903335
PINX1	-0.00041819312302775446	-0.11088036887993125
IGHV2-3	-0.00041838875783996673	-0.10753014277729561
SLC22A3	-0.0004184373548054625	-0.0905095680808018
TFAP4	-0.0004185781793317453	-0.06428651851596567
TMEM121	-0.00041877600318500374	-0.05836132039278974
ABCA3	-0.0004189098971130985	-0.010958153716347424
GM16199	-0.00041914298962797343	-0.09333948153121874
GM8116	-0.00041938389404519156	-0.10266242689811139
ERCC6L	-0.00041941444179123625	-0.07002587330045226
2300009A05RIK	-0.0004195484697676687	-0.003868066962965773
CHERP	-0.00041971921835119605	-0.048518392552640136
GM26625	-0.00041988051034238654	-0.09907049240077898
IGKV4-57	-0.00042051450212397405	-0.10779583274588678
KAT8	-0.00042057349773530505	-0.10905108963673599
PMPCA	-0.0004206212582100352	-0.11040978628435749
RANBP3	-0.0004206925160667879	-0.10634327470021021
MS4A3	-0.00042070521219169017	-0.11164951205407714
2210018M11RIK	-0.00042089980195011035	-0.0037971341476372347
ZFP931	-0.0004209263706376429	-0.0011941145060855307
DCAKD	-0.00042138171823871316	-0.0592794332786363
TYW1	-0.00042142468617192835	-0.03323079737197465
ZFP512	-0.0004218159073322591	-0.00518812124711332
NSMCE1	-0.00042183984640970006	-0.11193503011048889
TFG	-0.000422002221717867	-0.06396793001778467
TM7SF2	-0.00042217032947190563	-0.05993479887126896
TNFRSF26	-0.00042224623656804085	-0.05208584504299951
PPP2CA	-0.0004223883944980344	-0.10957288230754614
FAM132A	-0.00042239025428508114	-0.07230873427953835
GM23875	-0.0004224092827349042	-0.0975175663977273
INTS10	-0.00042245216495104975	-0.10844961636622652
IWS1	-0.0004225343166335013	-0.10887954106586545
BCL2L12	-0.0004225654882471519	-0.03350479557037275
EPSTI1	-0.0004226904219335065	-0.06982530982240856
ZFP866	-0.0004227765711622258	-0.0013835630956920975
NAAA	-0.00042277952391800254	-0.11184275937615129
STOML2	-0.0004231312816686098	-0.07465553431553285
CREG1	-0.000423174327083302	-0.05461004883768103
GTPBP6	-0.00042318450009496317	-0.10483792499847117
FCF1	-0.00042342078784515075	-0.07539729372121265
TATDN2	-0.0004236658785803758	-0.06896865999451973
RABGEF1	-0.0004237176092763197	-0.10676057263159555
PLCL1	-0.00042373669860299335	-0.11066978109873371
CD3E	-0.0004238461687445314	-0.04390835436303521
NR2C2	-0.0004239032097072377	-0.11195409162236492
ATP6V0A2	-0.0004239954418951945	-0.02864497401176261
E2F6	-0.00042424372324264035	-0.06605245384698433
FAM53A	-0.000424257486425803	-0.0735675176672386
THOC6	-0.0004243082394522969	-0.06251727003364727
OAT	-0.00042462200760769387	-0.1118630425343986
SUCO	-0.00042479577509520433	-0.0733763035788576
ESF1	-0.0004248049293030304	-0.07046699172711796
USP42	-0.00042509741155054087	-0.025408979045867697
USP37	-0.00042521415770873966	-0.025582511149272236
GM14680	-0.0004256917921952941	-0.0898478158430161
EMC2	-0.00042579181979290686	-0.06869406545386073
REV3L	-0.00042590460125696165	-0.10482746079804994
VCAM1	-0.00042593367990072944	-0.023593930200208724
H2-AB1	-0.00042598958803712116	-0.10496325113553273
TMEM86B	-0.00042629413866683287	-0.05383429084939051
IGHG2B	-0.0004263971081605969	-0.10727901364371778
ZFP397	-0.00042656715764185837	-0.006327722132365765
EIF3C	-0.00042659215013376805	-0.0677129061778976
MLH1	-0.000426678961893852	-0.11132302007021655
GM10171	-0.0004267408220808867	-0.0813453998171457
PLXNA1	-0.0004268870846149996	-0.11046494234854254
GM14295	-0.0004268961395449599	-0.08915007477758213
UBA6	-0.00042692144867331365	-0.032615604452254754
GM4482	-0.0004270187718493898	-0.10112438033046506
CHMP3	-0.00042711597368865563	-0.04879308424759658
CST7	-0.0004271937793577661	-0.05563465608948606
PXK	-0.00042726686636780913	-0.10752136677914159
MAMDC4	-0.0004273967071675166	-0.11056223615491118
GM11944	-0.0004275550204856896	-0.08433110748156605
JADE1	-0.0004275824969904901	-0.10888610399120979
SLC4A7	-0.00042773380655498786	-0.0875962075783121
PRDM5	-0.0004277649034672755	-0.10931503650480812
ASXL2	-0.0004278413311350526	-0.027021305231978862
CBY1	-0.0004283290159448098	-0.04027756551106887
EIF4EBP2	-0.00042833641153580573	-0.06801427854890288
AW112010	-0.00042849411012093404	-0.02986798038623463
LMBRD2	-0.0004286356711895048	-0.11004737312457091
CNST	-0.00042881780139917175	-0.05190517333237801
ASH2L	-0.0004288424675834047	-0.026680560038989887
COASY	-0.0004291320800460735	-0.0521129797156088
PFDN2	-0.0004291857910414958	-0.11126559277324688
ENOPH1	-0.0004292025291607029	-0.0691845319533777
MGME1	-0.0004293499164406177	-0.11119855055813976
GM20069	-0.00042935874509708615	-0.09565822669583035
GOLGA7	-0.0004295054826627018	-0.10374111991900575
LIMD1	-0.0004295065589966752	-0.10996131753296495
HK3	-0.00042952441148807276	-0.10618211277143941
ZFP646	-0.0004304984915104792	-0.003448064149451424
BTBD10	-0.0004305308817811068	-0.0359577696563461
PDSS1	-0.00043063161037869746	-0.11137498472077234
SOS1	-0.00043063317051964466	-0.08149419688201742
PRKACB	-0.00043110596791753544	-0.10916222992336322
SCYL2	-0.0004311213810406514	-0.09661339857119333
ARID3B	-0.0004312036484552858	-0.024804433910032647
ZFP148	-0.0004314268717299639	-0.008506985913896314
GM25588	-0.0004314536197730073	-0.09818434894296996
TTLL5	-0.000431550522061517	-0.03591432275583417
IGHV1-80	-0.00043192830146388775	-0.10745726833156277
MSRA	-0.0004319556989982519	-0.11167879750577037
DCTD	-0.0004320476469897992	-0.059519754952955445
DDX42	-0.0004324853440973133	-0.06033865227998905
IGHV2-2	-0.000432640266078366	-0.1075258811326309
CD164	-0.00043307459945185245	-0.04325785749925706
GM5915	-0.00043334167251023723	-0.10174112249113743
ZFP410	-0.00043334531673044533	-0.00613147330799757
EIF3J2	-0.0004336431745312857	-0.0678277000670926
SETD3	-0.00043382879543420985	-0.09433247638460485
FAM178A	-0.00043400024660997374	-0.07271392592717763
RHAG	-0.0004340285914943457	-0.1044098488676497
USP14	-0.00043412628770347694	-0.026290397317698777
TIMM10	-0.0004341998434237944	-0.061655431260974725
CAR12	-0.0004342380737673082	-0.03919375701325563
TLCD1	-0.0004347242301124823	-0.06075639889794893
PLOD3	-0.0004354028892367433	-0.11050389147373985
GUK1	-0.00043548177975704993	-0.10486961540577644
ST3GAL2	-0.0004356675862659522	-0.07683616397438009
CDK8	-0.00043588590605306233	-0.0458640205669569
SAMD1	-0.00043602536154211974	-0.09808399798717038
ADSS	-0.00043611323625161556	-0.01565241267465449
CD2BP2	-0.0004361291491561447	-0.043666995354930044
KDM2B	-0.0004362676886088604	-0.10924101953200493
PAX5	-0.00043633837659694984	-0.11158574592398562
SNX29	-0.00043636155888589814	-0.08220133724135237
SLC25A11	-0.00043642152210508024	-0.09033394032369146
HRAS	-0.00043660551818867866	-0.1065639482028648
WDFY1	-0.0004367245359616335	-0.019731000649815367
SUGP2	-0.00043694787847799903	-0.07323267442307324
ZWILCH	-0.000437063361594171	-0.0006928988107661738
MMD	-0.000437066045718933	-0.11135445686070278
PMS1	-0.0004371082662773705	-0.11040236650905177
TMEM30A	-0.0004375405432495577	-0.05508749589918094
TRAV6D-6	-0.0004376563371383688	-0.04517816533739727
TGFB3	-0.0004380104431628816	-0.063711015168601
GM12397	-0.0004381002052886301	-0.08546565460534203
PRPF38A	-0.00043829131013936666	-0.10886635562259872
PKMYT1	-0.00043830938172741173	-0.11077766562464775
GUF1	-0.0004383417126310475	-0.10486434536720846
PARP1	-0.00043858399383068554	-0.11161940348924104
NPAT	-0.0004390771510570492	-0.11196492776507938
SLC5A9	-0.0004392568072990518	-0.08742539642302438
ZFP346	-0.000439415618816515	-0.006827828244197476
EIF4EBP1	-0.00043947809445434396	-0.06799994427377948
SLC45A4	-0.00043948920640918536	-0.08776543490524313
RPL17-PS5	-0.00043956260659877577	-0.10209924376795665
CPNE5	-0.0004398518375951443	-0.054027456529112505
GOLGA4	-0.0004398695801829217	-0.10372960825130823
POLG	-0.0004399297118855418	-0.1102250293835817
TIMM17B	-0.00044014226998853053	-0.061528225190322416
ATP6V1H	-0.0004403313505545054	-0.02892806997430468
GIMAP3	-0.0004406585975716972	-0.08018055279031058
NFE2L1	-0.0004409822140764784	-0.11196477277903838
UIMC1	-0.0004411360917929095	-0.028244069681174433
ENY2	-0.0004412458675640149	-0.06936767381098269
TSSC4	-0.00044142460732117875	-0.03778159214293764
POLR3E	-0.00044179642186195964	-0.110098183479864
TMX4	-0.0004418404722298699	-0.05274624348569601
SP140	-0.0004418743793448872	-0.08127219604748137
NAMPT	-0.00044196838864668585	-0.11186125831206495
TREML2	-0.0004424267979000501	-0.04352327425335789
YAE1D1	-0.0004427428837722908	-0.014735119740194258
VGLL4	-0.00044278168349206937	-0.02303796449647022
D11WSU47E	-0.00044289443403741543	-0.05796081720660576
LIN9	-0.0004430558126163234	-0.10999189501461182
GM16091	-0.00044310357020785996	-0.09295024828964926
TNFRSF18	-0.0004432697241489857	-0.052317223809452584
MEF2A	-0.000443378557055259	-0.11101996873509423
GM14389	-0.000443638094344902	-0.08936457723941221
PAPD5	-0.0004439289847771135	-0.1116482458471093
RBM19	-0.00044415559249060877	-0.10568782329549686
SMG5	-0.00044421280294289786	-0.08541993397652514
AP2A1	-0.0004442186604640399	-0.021952471690099715
JADE3	-0.0004442521501740954	-0.10889256932012503
CYP51	-0.0004446098186849745	-0.057690272751498684
RPS6KA1	-0.00044461500051376686	-0.09993012597946738
ATP6V1E1	-0.00044474907250890045	-0.028853065148259652
FBXW17	-0.0004449701290135418	-0.07526316206834333
KLF7	-0.00044529462736670524	-0.10945360827287492
RSPRY1	-0.00044531306921372516	-0.09906829970679243
RNASEH1	-0.0004456195493235769	-0.10371088085676994
GM10863	-0.0004459991072079293	-0.08255326443847202
ABCD1	-0.00044617769615231995	-0.011311471800817464
GM21917	-0.00044673572170018635	-0.09661339821945453
RECQL	-0.0004469199578292465	-0.1050579299087876
KDM5D	-0.0004469285105618617	-0.10926747750441296
TMEM55A	-0.0004469318864484443	-0.054497208973344424
OSBPL5	-0.00044694597375564244	-0.11177311160811276
GM14200	-0.0004470067400518321	-0.08896249445104937
AIFM1	-0.00044705070430029435	-0.017314195647438045
LMAN2L	-0.00044733453919672814	-0.11003962399226747
EIF3G	-0.00044743344111049525	-0.06777033652567702
FBXO30	-0.00044743579104688526	-0.07495298689421365
RAP1GDS1	-0.00044744172126333516	-0.10627542674952273
PUS7L	-0.0004479745035021292	-0.10759419544542526
CCDC58	-0.0004482254087735571	-0.04151436468241858
ATP6AP2	-0.000448328919883989	-0.028606901444044888
HELQ	-0.0004484598034157759	-0.10555192859527274
EP300	-0.0004485766543662523	-0.0693962631791229
SREK1IP1	-0.00044889337281518515	-0.07853535628364194
SCARB1	-0.00044904854499495635	-0.09725455280446738
ICMT	-0.0004491024586353925	-0.10692221341264135
TOR1AIP1	-0.0004492786780453851	-0.04993124868248722
BIN3	-0.00044931021853616477	-0.03432951114180023
DENND6A	-0.0004493326439865009	-0.06092869222065178
ARAF	-0.0004498165942093858	-0.023445179616606714
HYAL2	-0.0004500335207337797	-0.10682752330207251
GM23753	-0.0004500763974758293	-0.09748657167989294
ARHGAP12	-0.00045021309362315706	-0.023968177411357268
GM4631	-0.0004502861505320385	-0.1011660286526831
CHML	-0.00045032167035306163	-0.04872449495527052
IGKV6-23	-0.0004504119202913116	-0.1078876840739007
WDR5	-0.00045044289864933047	-0.018530345579970575
MARK2	-0.0004506136274541634	-0.11075011473523538
AP1M1	-0.0004506292329190437	-0.02185279817421771
INPP5F	-0.00045086783880451156	-0.10841107434748698
APITD1	-0.0004511026545846957	-0.022674440672889547
MRPL15	-0.00045121873123717056	-0.11153768439553441
POLB	-0.00045141472196843715	-0.11026715708973978
FAM76B	-0.0004517723600747403	-0.073840793341269
GM14391	-0.0004518236003808835	-0.0893736797704634
GPN1	-0.00045213888066570165	-0.10400576515468674
FBXW11	-0.0004522727958785031	-0.07524969781923399
GM17275	-0.0004523001152907145	-0.09498494594798002
TTC33	-0.00045320611312860246	-0.03677563391289651
MYL12B	-0.0004534419925064424	-0.11180234682620482
HIVEP1	-0.00045357708751561984	-0.10614964448464687
DIP2B	-0.00045367856630486954	-0.0621301166278532
RGS12	-0.00045375450623158574	-0.1044810791000399
PCYOX1	-0.00045383570758662854	-0.11149843053894859
DOLPP1	-0.00045389705781524774	-0.06400687372783725
AIF1L	-0.0004539890140760758	-0.01729344344300878
TRIM8	-0.0004541354349574084	-0.0415918275451429
DBR1	-0.0004543174929590014	-0.059055979236272815
MCTS2	-0.0004543547218217565	-0.11091238899410105
NR4A1	-0.0004544785813158281	-0.11195098507303236
PTPN13	-0.00045463651933373955	-0.10787514255996522
MSMO1	-0.00045489214428906944	-0.11167553099305239
CYB561	-0.0004551880895901163	-0.05709962409105024
PRKAG1	-0.000455339937771684	-0.10915691113442083
ACAT2	-0.000455425401866895	-0.012657467424477445
ARHGEF40	-0.00045559894701496215	-0.024668530719503097
WDR70	-0.00045585444323718177	-0.018133422181888625
CPSF2	-0.00045598110656144944	-0.05412806022033556
NCKAP1	-0.00045612044166290294	-0.11189595348119452
BTAF1	-0.00045671282970886895	-0.035921266612866695
SEC61A1	-0.00045691723423356786	-0.0959165951258183
TGDS	-0.00045722393007953854	-0.06377558186502219
PRKCZ	-0.0004573170058183319	-0.1090695036773871
GCLC	-0.00045790730814773955	-0.07939109897272972
EIF2B4	-0.00045800933886138453	-0.06758391682486059
ANAPC15	-0.0004581454314319233	-0.020112263213520318
TOMM20	-0.0004581481926059277	-0.05070018619391792
MS4A1	-0.0004583261246513457	-0.11164710194933414
PLCB3	-0.00045845829813099956	-0.11069278212542444
BAP1	-0.00045851858254808295	-0.03168769462524472
USO1	-0.00045863811708926177	-0.02646677762416416
SWT1	-0.000458689600306836	-0.07201095536985469
AATF	-0.0004587059203802692	-0.010812419340242435
MAVS	-0.00045881217123367737	-0.11079403419771244
NR6A1OS	-0.0004597237915858071	-0.11194989159120228
TMCC1	-0.0004600324785544451	-0.05933905571387288
ADD1	-0.0004601065337306096	-0.01513100991319187
GM26577	-0.0004608053433710655	-0.09888598360222994
UBE2A	-0.00046111306733348447	-0.03206136674428861
RHOT2	-0.00046122234906345686	-0.1041928140859617
BCKDK	-0.0004612239628487242	-0.033354608490452214
TRIM59	-0.00046135446220944495	-0.04187331084792556
MRPL14	-0.0004615339571351241	-0.11153611985560646
FADS1	-0.0004617258028582516	-0.0717479041688032
EIF4G3	-0.00046182538706893145	-0.06808627828764063
IGKV6-20	-0.00046183341925437024	-0.1078834945368709
PUS10	-0.00046188936859645717	-0.10761576424083696
TMEM109	-0.0004619913706765451	-0.05857962711882325
PSMD6	-0.00046200607842793385	-0.1083190252656322
TRMT10C	-0.0004623028560549564	-0.04109699297984393
DPY19L1	-0.00046238878885228465	-0.0644108731877166
POGLUT1	-0.0004625553628858205	-0.11028252054039134
PRTG	-0.0004630547701298784	-0.10862680154877702
GLTSCR1L	-0.00046315250808911797	-0.0807819200370441
AIRN	-0.0004633141467857392	-0.017522303395410374
NFATC2	-0.00046334146482515973	-0.11196353873709175
SRRT	-0.0004634407764697066	-0.07784351050194804
CHAF1B	-0.000463627789144095	-0.04812570183577894
PTPRV	-0.00046366820204107233	-0.10771526350654714
BST1	-0.0004637473116729302	-0.035884666982259006
RAVER1	-0.00046383817080810345	-0.10592086320865313
LMO2	-0.0004641200646177799	-0.11007299557868472
TMEM165	-0.0004643815988720241	-0.057356082277952636
CDK12	-0.0004646360072151044	-0.04548793901645101
RPRD1A	-0.00046479190310631704	-0.10095388945416117
HK2	-0.00046480561733551636	-0.10617746005827183
SMARCD2	-0.0004648546010855777	-0.08584026300158976
GOLGB1	-0.0004649495692000088	-0.10374685102436998
DHCR7	-0.0004651615746803104	-0.06146675195447279
NMNAT1	-0.0004656703688199475	-0.11197373027882196
PITPNC1	-0.0004659260162727271	-0.11083284885926037
HTRA2	-0.00046615533787503	-0.10679200654886706
PRPF19	-0.00046626693488017345	-0.10888348448784879
HIGD1A	-0.000466340539796409	-0.10576545739128057
MLLT3	-0.0004665233517289125	-0.11133423409535637
ANKRD17	-0.00046652572154308225	-0.02080337272990717
BCDIN3D	-0.00046668986759951903	-0.03329827910360561
GLIPR2	-0.0004667030184098056	-0.08056190343068431
RPS19BP1	-0.0004667379798089489	-0.10038942238840043
ZBTB9	-0.00046678705600346876	-0.011547516897190802
MCPH1	-0.00046680321230123937	-0.11090035942172044
ZFP236	-0.00046700380385226336	-0.007977554129646292
SMPD4	-0.00046700559476197507	-0.08474288404263985
IGKV12-44	-0.0004670330698698966	-0.10770334628773193
TSPAN14	-0.00046713227795412715	-0.038639137006160174
IGKV5-43	-0.00046717024497919274	-0.10785424921801456
SRL	-0.00046720862268465724	-0.07834977047052039
MPZL3	-0.0004672370637502134	-0.11150123445409948
KRCC1	-0.00046738336472629483	-0.1096219093815814
PARG	-0.00046741223655743407	-0.11162648861505897
AKAP6	-0.00046744209207063377	-0.017937592132941924
ANKRD12	-0.00046745281621056293	-0.020683710096216418
TMEM39B	-0.0004675558375362856	-0.0548896391904089
NFE2	-0.00046761751291713415	-0.1119644741619924
TBC1D13	-0.00046763169164753756	-0.06870661505818043
MRPL17	-0.0004678897464472929	-0.11154079007637796
MED28	-0.0004679039043639927	-0.11099875431051248
AK157302	-0.00046801973000063705	-0.017585108876008913
AAGAB	-0.0004680483589183942	-0.010608297509805707
MTCP1	-0.0004682046282391701	-0.1117101106657089
RTEL1	-0.00046898835125246645	-0.0989685211019593
CDH1	-0.0004694487483944544	-0.04529009043298712
PLEKHG3	-0.0004694858634147865	-0.1105856988215671
S1PR2	-0.0004697171530799441	-0.09827824992589795
TRAV7D-5	-0.00046972158033737623	-0.04493425620091074
YARS2	-0.00046987298868558385	-0.014601212182592693
LMAN1	-0.00047019925072122295	-0.11003442971836458
PFDN5	-0.0004705369587250153	-0.11126124466255594
GM2245	-0.0004706537542697115	-0.09693187168412526
GM11175	-0.0004706806568775457	-0.08267661283545313
CLDN13	-0.00047095023755673924	-0.05011027145205457
LPCAT4	-0.0004710454616283212	-0.110126088089947
ARL8B	-0.0004711454855893267	-0.025325351423609033
RFX7	-0.00047144858455323786	-0.10459129214756913
IGHV1-67	-0.00047169180282533295	-0.10741481718015744
ABCA2	-0.00047185825382990726	-0.010937219664006383
GINS2	-0.00047218725300924306	-0.08030399022347401
RNASEK	-0.00047230064959085294	-0.10366711818391738
CCDC64	-0.00047259967214827994	-0.04164243049083158
ATG101	-0.00047264083074247717	-0.027397641417955268
SLCO4A1	-0.00047272796594404804	-0.08673646006553082
LRRC58	-0.00047296460940765144	-0.11027256340815184
AEBP2	-0.0004730371537650362	-0.01574287607760242
MGST1	-0.0004730806930681435	-0.11120672622710093
TXNDC11	-0.00047308715052043056	-0.03403803300702324
HIAT1	-0.0004731212075586844	-0.10571648046975085
YARS	-0.0004731682840630462	-0.014635125351843081
STC1	-0.00047329241910328105	-0.07550406910329421
L2HGDH	-0.0004734991063555711	-0.10965839195364985
TMEM97	-0.00047353369844436717	-0.053569812057442046
PSENEN	-0.000473944025918165	-0.10856070645534788
LRRC14	-0.00047409312123532953	-0.11021368227316375
CCHCR1	-0.00047409354116862107	-0.042095672171300585
NCBP2	-0.00047446664295211504	-0.11189063168042157
GANAB	-0.0004745992892093444	-0.07881558078858511
SP4	-0.00047468812661286155	-0.0811727711169028
ZEB2	-0.0004748042695813134	-0.009641100297827832
AKIRIN2	-0.000475006705053443	-0.01810222150889844
TRAK1	-0.0004755479580135711	-0.04804332389654398
RREB1	-0.00047555678190488255	-0.09951695698545515
AGAP3	-0.0004757812750722818	-0.016148426293856565
METAP1	-0.00047581636970097225	-0.11105717944745808
DCAF17	-0.00047621836940164175	-0.059183618773850394
PRPSAP1	-0.00047629398954186276	-0.10879731602421228
DDAH2	-0.0004765400245658882	-0.059761143281476
BLM	-0.00047669828659379097	-0.03447903949284584
TBC1D22B	-0.00047678514010028036	-0.06844350622853324
SOCS4	-0.0004768007360664165	-0.08181208387062866
KRI1	-0.0004768243185112579	-0.10962718622747719
RER1	-0.00047707329735937476	-0.10488534795469462
SPTB	-0.00047710785841371733	-0.07898363424798904
SAMM50	-0.00047722487216671184	-0.09797904136558822
TRMT6	-0.0004772979329852706	-0.04070687992629651
IQCC	-0.0004776917759106138	-0.1085484879488951
MAPK9	-0.0004781221666781763	-0.1107054087266871
PIM3	-0.00047814108711573164	-0.11089103956306723
ANAPC11	-0.00047832966165900606	-0.020072452329729165
GM13722	-0.0004786635698675181	-0.08816022068680657
ITPA	-0.00047879118360477885	-0.10882954465890682
1190002N15RIK	-0.0004789871308440851	-0.00101807171890676
TMX1	-0.0004792053626159591	-0.052844500414607976
KIT	-0.0004793424718678945	-0.10940866003989774
TMEM9B	-0.00047956685866683925	-0.05353669666414651
MLF2	-0.00047958651211010844	-0.11132111835753417
TESPA1	-0.00047980890519309894	-0.06485036481625217
2810004N23RIK	-0.00047987047390346505	-0.005049494498574177
SENP3	-0.0004799508222412707	-0.09538094662126839
ARPC3	-0.0004799603188768518	-0.025771972737151372
JOSD1	-0.00048039765732129774	-0.10895871737125878
FAM160A2	-0.0004804621346133109	-0.07244879631819781
FOXK2	-0.00048074245339556256	-0.07714424654501029
GPN3	-0.0004810676472483647	-0.10401680580974859
MAFG	-0.00048116074718210466	-0.11053209856447704
HN1L	-0.00048133035378078887	-0.10635788618466702
TAOK2	-0.00048140572418291976	-0.06949341834211131
RAPSN	-0.0004815755521443077	-0.10614797205999393
ITGB2L	-0.0004817021689785543	-0.10879245586532638
TRP53BP2	-0.00048172296343403233	-0.0402750358102818
ATP10D	-0.0004819801370161254	-0.027939975539213985
MECR	-0.0004821537968371258	-0.11095733389143186
CEP76	-0.000482335440940301	-0.04738637657490112
MADD	-0.0004824855086215323	-0.11051900616326715
NLN	-0.00048278084791266275	-0.11197416482847589
SLMAP	-0.00048344785273438123	-0.08643351430698365
ETV3	-0.00048346674859146735	-0.07079410293125957
NLRC5	-0.00048366028470257034	-0.11197413323651206
SEH1L	-0.000483721034624114	-0.09578432034424234
CCDC132	-0.0004841360237747106	-0.04069652236077205
HDAC10	-0.00048417176812847335	-0.10538021977828482
SLC35C1	-0.0004843929216031874	-0.08879725354107237
RAD9A	-0.00048442114657510976	-0.10653711455462989
GM12276	-0.00048472759538768285	-0.0851578265789395
SLC25A1	-0.0004849446133721887	-0.09037309250112535
LENG8	-0.00048498265752773355	-0.1098745678758184
ALMS1	-0.0004853840407022962	-0.019212242154712532
PDCD11	-0.0004854957852600487	-0.11148524465239362
LIPO1	-0.000485611619889818	-0.11000805418226517
ACSL3	-0.000485842180863669	-0.013475482551879019
DUSP22	-0.0004858922505005458	-0.0651431628657819
APPBP2	-0.0004860023053195949	-0.02316881468592108
SLC50A1	-0.00048621834354356297	-0.08755362266167088
MORC2A	-0.0004863922354192906	-0.11143462376259006
GM13167	-0.0004864845267948425	-0.08691058504044782
TRIM39	-0.0004867010292982372	-0.042156404187453145
