	logFC
Fam107b	-0.07907122575072366
Gigyf2	-0.07908543363385771
Dhx57	-0.07911080811363608
Usp24	-0.0791357978602906
Cep89	-0.07914537151739057
Ccdc32	-0.07916300662412083
Arhgap10	-0.07927474936242256
Plekha7	-0.07937853954386045
Stx18	-0.07946641281487545
Gng12	-0.07947223674101087
Epb4.1l2	-0.07949859094640518
Hnrnpc	-0.07951118329295426
Spata5	-0.07969580352915472
1700088E04Rik	-0.07971107345178045
Calu	-0.0797205852682957
Ccnyl1	-0.07976297900707821
Dtnb	-0.07976974143057085
Rpap3	-0.07978760780327525
Hdlbp	-0.0797979020248143
Edaradd	-0.07983052249556749
Aqr	-0.07987391202854079
Scrn3	-0.07988829040689228
Igf2	-0.07990063141051792
Trmt6	-0.07998174260587847
Smagp	-0.08001769752758399
B430319G15Rik	-0.08007774373496793
Pdrg1	-0.08008493707395456
Ptprm	-0.0801361989483152
Syne3	-0.08014500307949522
Xpr1	-0.08015195592656162
Klhl11	-0.08016673917244238
Lrrc56	-0.08018817896236281
Nap1l1	-0.0802130850272936
S100a11	-0.08023373113469917
Clpb	-0.08026330766117797
Fbxl2	-0.08028082554938118
Nup153	-0.08030169909223785
Apool	-0.08031690967056113
Ralgapa1	-0.08040326398894358
Mrps11	-0.08044687791241364
Fam195a	-0.08048140049298791
Gars	-0.08049227174612412
Whsc1	-0.08051624750072615
Nucb1	-0.0805433737884902
Mllt4	-0.08055332963402143
Dmap1	-0.08056943074825751
Igfbp3	-0.08058405698765288
Man2a1	-0.08059288385157469
Fam20b	-0.08067134783190949
Flna	-0.08067935618271714
Spopl	-0.08069924414457817
Pld1	-0.08071164392594932
Larp7	-0.08071769375198569
Zfp334	-0.08081783342165996
Itga6	-0.08085103722476264
Vrk2	-0.08094960588790283
Tnfaip8l1	-0.08096597653000605
Pml	-0.08098523749788475
Chd1	-0.08106192591103961
Bcl10	-0.08106833980597034
Anapc15	-0.08110948278614873
Inpp5f	-0.08114410550885487
Chmp1b	-0.08114460338347343
Rsph3b	-0.08123635102308532
Batf3	-0.08124253603392385
2310039L15Rik	-0.08124307423595244
Dock8	-0.08126233719777001
Trmt10c	-0.08127065281680179
Pgs1	-0.08128127826554993
Ctnna1	-0.08138227417232025
Trnt1	-0.08141924715163638
E2f7	-0.08145044591068616
Lrpprc	-0.08146014504731848
Eps8	-0.0814902752643734
Tgfbr2	-0.08149772419974355
Bcat1	-0.08152184342198068
Pwwp2a	-0.08156231765473304
Slc27a3	-0.08156778620316568
Tpx2	-0.08157493673373396
Dmpk	-0.0816012841431109
Il6st	-0.08169055976047376
Dennd4a	-0.08170698793005987
Snrnp200	-0.08181935914186006
Rad51ap1	-0.08185183553434537
5330426P16Rik	-0.08185584912014253
Rock1	-0.08186360346530631
Gpatch1	-0.08187053608997891
Zfx	-0.0818707572616597
Sphk2	-0.08194701535645875
Ttc1	-0.08194741985388407
Rccd1	-0.0819511678389001
F2rl3	-0.08197131670179794
Arhgdib	-0.08197900172216836
Zmynd8	-0.08206740267740657
Nt5c3b	-0.08216408804229657
Abca5	-0.08225508196587399
Desi1	-0.0822632673420019
Wscd1	-0.0822803295092102
Rab11fip5	-0.08231254902770217
Flnb	-0.08242177354434582
Tdp2	-0.08243141699897144
Tll1	-0.0824326783274397
Nfkb2	-0.08243934326875557
Tns1	-0.08245707656087384
Tbc1d16	-0.08245860566591531
Cd59a	-0.08247223285574262
Lrch1	-0.08253446890581122
Herc6	-0.08261548591720759
Wdr36	-0.08262527876011033
Gpn2	-0.08265272524281131
Epn2	-0.08265765389599587
Rhobtb3	-0.0826687497788378
Slmap	-0.08268299084466993
Gm20605	-0.08269439303895296
Kif18b	-0.08272379823178351
Zfp646	-0.08290113678984878
Lrp6	-0.08292523060395822
Lamtor2	-0.08294021586466004
Dhx8	-0.08294645522473369
Gfpt1	-0.08297531418933639
Rab33b	-0.08305037678115965
Zfp608	-0.08305676000191753
Slc25a11	-0.08305683414627751
Nup160	-0.08311151436940209
Rab34	-0.08318719466968519
Slc35c1	-0.08326096666578424
Obp2a	-0.08326326489643941
Thoc2	-0.08326507413716927
Rab26	-0.08326515223619443
BC026585	-0.08326650235317017
A230020J21Rik	-0.0832673975999152
Iars2	-0.08328153428205089
Amotl1	-0.08337736484974144
Ino80e	-0.08338743081387225
Nicn1	-0.08341814193051658
Nbr1	-0.08345343453737057
Dynlt1a	-0.08347851618587462
Cdca7l	-0.08350232840469252
C1qtnf5	-0.08350311022947372
Rsrc1	-0.08350410181143907
Robo1	-0.083537825922007
Cirh1a	-0.08356652477324443
Baz1b	-0.08358449292448891
Rcor1	-0.08361694861705607
Inpp5d	-0.08362836332031055
Gemin5	-0.08370863458356254
Atxn3	-0.08374199438705658
Timm21	-0.0837596756895496
Prkacb	-0.08387211459979721
Ep300	-0.08388135016257237
Mtbp	-0.08388721624749879
Smc5	-0.08392110871864075
Cpox	-0.08393490553635649
Tpd52	-0.0839699119524561
Mrpl36	-0.0840331483523128
Lzts3	-0.08407356057436169
Gstm1	-0.08408952514425286
Bub1	-0.08411349869610393
Dus2	-0.08418013504681622
Ccsap	-0.08424931228099661
Rcn1	-0.08426553412330426
Vrk1	-0.08429629909871039
Habp4	-0.08430588528269817
Tyw1	-0.08435711788734052
Myl12b	-0.08436672822597768
Prr11	-0.08437372540649689
Tanc1	-0.08439273902925117
Zhx3	-0.08446954761222018
Aacs	-0.08452428909102383
Abhd13	-0.08468812902284165
Ssb	-0.08470929272856541
Naa10	-0.08485156751534174
Sfi1	-0.08485379862511916
Sdc3	-0.08485674445262607
Snhg12	-0.08487692411446718
Parp4	-0.08493698282359025
Rai14	-0.08495654764500539
Pacs2	-0.08499908509713767
Cebpz	-0.08501057458599633
Tef	-0.08504099622880755
Wrn	-0.08508586809532555
Abcb1b	-0.08511896789238495
Plk1	-0.08520043427598763
Rfc1	-0.08522156103246571
Pkn2	-0.08525011916126159
Sars	-0.08528478147328192
Siae	-0.08528776139469146
Dph6	-0.085292137594674
Mrps33	-0.08532846043826744
Utp11l	-0.08536003258407893
Kntc1	-0.08537069008846379
Srgap2	-0.0853716695529763
Cgnl1	-0.0853880622421375
Tpm1	-0.08540538017385954
Rnf183	-0.08542302545881299
Adarb2	-0.08552298763352476
A230046K03Rik	-0.08552426036169584
Cul2	-0.08558548106814878
Tubgcp4	-0.08560453754229747
Txndc9	-0.08570290499091918
Lyrm1	-0.0857434651451121
Fance	-0.08580166378887448
Tdrd7	-0.08591217846773808
Tmtc2	-0.08591346137190205
Taf5l	-0.0859209138061204
Baz2b	-0.08594245732604684
Zfyve26	-0.08595305130581163
Slc30a4	-0.08596041270307164
Rwdd2b	-0.08601212328948955
H2-T23	-0.08607885585143578
Masp1	-0.08611834118721881
Amacr	-0.08616603793194713
Ly6c1	-0.08617721613386772
Smek2	-0.08629903885365595
Cyb5	-0.08630546849574663
Prpf4b	-0.08632077149075675
Nmt2	-0.08638626251483005
Dnaic1	-0.0864006706443516
A330035P11Rik	-0.08640158890165583
Morn5	-0.08640593193913622
Csnk2a2	-0.08640627158447212
Pcca	-0.08651488926210553
Adi1	-0.08655364375752098
Zdhhc9	-0.08662486543237898
Epg5	-0.08666647159297028
Dna2	-0.08672007568941707
Baz2a	-0.08674246658012934
Sugt1	-0.08677953861334017
Dll4	-0.08681942985809539
Kdm4c	-0.08683593400231883
Asxl2	-0.08683687812821211
Golga5	-0.08684856637280249
Lrrk1	-0.0868508377185744
Ddrgk1	-0.08687204791235666
Abcd3	-0.08691728545603532
Ddx10	-0.08697780543556104
Ppa1	-0.0870672477822048
Bclaf1	-0.08712324887008097
Ano1	-0.08716018417483713
Unc119	-0.08725497475480813
Gpbp1	-0.08729564025134451
Utp23	-0.08730979033626872
Dyrk1a	-0.08731024021670408
Marf1	-0.08737187605335882
Ubl7	-0.08738296238654276
Ccdc163	-0.0874113441330828
Fbxo32	-0.08741226169184942
Pkd1	-0.08744928172087194
Ncor1	-0.08747605194359515
Crbn	-0.0874792167104485
Fam109a	-0.08750535280105412
Rapgef1	-0.08753044145435432
Mtdh	-0.08756697735722777
Tmem9	-0.08757831403062905
Cep112	-0.08764629106119246
Mum1l1	-0.08768928718318951
Frmd6	-0.08771046704264793
Emc4	-0.08772699953453135
Lgals3bp	-0.08773902615821368
Gid4	-0.0878143548877592
F11r	-0.087878240354854
Procr	-0.08794208766536582
Ptges3l	-0.08795564517494918
Atmin	-0.08797375925307853
Gna13	-0.08798240730710968
Idi1	-0.08799501821498328
Xiap	-0.08810580209311472
Smg8	-0.08811487168000157
Shpk	-0.08813149060450391
Chmp2b	-0.08813673517977541
Srp54c	-0.0881777885646626
Acbd4	-0.08820393365249138
Phkg2	-0.08827667765465
Atf7	-0.08832455873039578
Dctn6	-0.0883531656708717
Gpld1	-0.08836189395375281
Acn9	-0.0884385234687777
Ppid	-0.08845063428406452
Tmem120b	-0.08847530127187472
Nfxl1	-0.08853251666721934
Exo1	-0.08854206634890599
Prdm10	-0.08856871322179409
Fkbp15	-0.08857442442183042
Zfp532	-0.08866454129250681
Sass6	-0.08866693459846332
Vmn2r29	-0.0887258706140304
Zfp429	-0.08872723860805928
Ankrd29	-0.08873085212372643
BC018507	-0.08876994743610174
9430020K01Rik	-0.08878805928812195
Mecr	-0.08881788175982247
Nkiras1	-0.08884362312163385
Secisbp2l	-0.08889370245572635
Hspg2	-0.08890087421536164
Wapal	-0.08890974753771096
Neu3	-0.08892606713791869
Oard1	-0.08896944095616406
Nlgn2	-0.08898474788784635
Pglyrp1	-0.08905896843251054
Erc1	-0.08910013706344988
Hspd1	-0.08917598539663002
Kif4	-0.08919611796344726
Asah2	-0.08930042926565279
Exo5	-0.08941440395977619
Bcor	-0.0894790240387825
Sec23ip	-0.08948085084410365
Bbs9	-0.08954571698216961
Mybbp1a	-0.08954889347137897
Gpatch2l	-0.0896546793656566
AI607873	-0.08967469926504194
Ipo7	-0.08967770940194097
Grsf1	-0.08979577927569903
Sema3a	-0.08993811172322878
Naa38	-0.08997000224493538
Iah1	-0.08999668961594462
Dnal4	-0.09002906220525624
Letmd1	-0.09004068225698236
Rpl23a	-0.0900780908342696
4930486L24Rik	-0.09008351667079972
Inpp5b	-0.09009954758208251
Zfp174	-0.09011262253857152
Dtx3l	-0.09013551567109472
Lap3	-0.09019643245859352
Xpot	-0.09026329251497149
Trio	-0.09030291402607428
Ocrl	-0.09036642282926602
Zranb3	-0.0904013046424837
Gphn	-0.09042105114232002
Gyk	-0.0904576972472998
Slfn3	-0.09047793577282119
Lrrn4cl	-0.0905176003136678
Sap30bp	-0.09056781611435502
Mrps22	-0.09057760786101059
Champ1	-0.09061251711851881
Bcs1l	-0.0906272471640834
2700049A03Rik	-0.09069534849544246
Gfer	-0.09077806144873865
Igsf3	-0.09089150121461924
Zc3hav1	-0.09089641466132402
Dexi	-0.09090490291856312
Rcan2	-0.0909112311559215
Hsp90aa1	-0.09093715678338227
Mettl5	-0.09097433577170576
Kdm6a	-0.09106303222873305
Zak	-0.09109133800660268
Etv6	-0.09117626476972022
Ugp2	-0.09123782403330066
Atp6v0c	-0.0913470860984044
Lonp2	-0.09135997841107998
Il2rg	-0.09139634394245937
Klhdc2	-0.09146678279429708
Nt5c	-0.0914839037957907
Rtfdc1	-0.09153692296997662
Jkamp	-0.09155038082810504
Tmem33	-0.09157325421757334
Galm	-0.09160839917147212
Prdm2	-0.09161992610213773
Mipep	-0.09165917014371709
A4galt	-0.09169302127491702
Tlr4	-0.09170681095720674
Trim30a	-0.09170746374932125
Pxk	-0.09178609429174218
Pter	-0.09184509831064089
Fmnl2	-0.09186100419400661
Tmsb10	-0.09186972574300326
Alkbh2	-0.09194306424606373
Dbp	-0.09194684157613978
Kif13a	-0.09197475720119166
Thap7	-0.09200315576374546
Cd99l2	-0.09204665924560973
Zfp473	-0.09219664644954818
Gkap1	-0.09221646124294204
Tubgcp5	-0.09231701146369581
Dnm1l	-0.09233274225206099
Gm10509	-0.09234937854891455
Ppp4r1l-ps	-0.09235220026629323
Pacsin3	-0.09238421297508309
Ccne2	-0.09240224421226582
Rdm1	-0.09243091174096682
Rab28	-0.09245683763970157
Txlng	-0.09247796131153364
Lmbrd1	-0.09250003725029694
Cacybp	-0.09251406318005115
Impact	-0.09253096603996155
Mroh6	-0.09254779547124467
Gsta4	-0.09254844863819275
Tdp1	-0.09256381716885462
Slfn4	-0.09258848883143071
Akap9	-0.09259994470968115
Igfbp5	-0.09265313602638754
E2f6	-0.09274488948114844
Notch1	-0.09282191940914698
Zfp93	-0.09283060437306985
Fyco1	-0.09285206210803636
9130011E15Rik	-0.09290273304969027
Kif18a	-0.09290471567601083
9130023H24Rik	-0.09292263164739467
4632434I11Rik	-0.09294588291847217
Rpf1	-0.09295994489904821
Kif3b	-0.09298750280676468
Dhx40	-0.09300751228812021
Zbed4	-0.09301416353532604
Coq3	-0.0930163202857064
Oasl1	-0.0930357270437418
Rbm15	-0.09306214315081066
Gatad2b	-0.09306785930454624
Fosl2	-0.09308202181722751
Prelid2	-0.09309077703535952
Vash2	-0.09309641803652549
Zfp433	-0.09309732409840436
Srp68	-0.09316864643481623
Ddx19b	-0.09317776174476175
Exoc2	-0.09323295931695715
Dnajb5	-0.093336932367952
Sptbn1	-0.09335297348317471
Trove2	-0.09335809028294739
Vkorc1l1	-0.09337095510341657
Mtor	-0.09351618839778683
Smim4	-0.09360044392044412
Gpn3	-0.09362270929767437
Hibch	-0.09362731716543128
Zfp869	-0.09367779030482036
Surf2	-0.09377499088666372
L1cam	-0.0938296614869149
Ikbkap	-0.09384111128619273
Ralgapb	-0.09384762057226778
Ncf2	-0.09390811492360603
Pir	-0.0939412233988868
Ccnc	-0.0940122071652717
Slc9a6	-0.0940998119901525
Ttc7	-0.09410838813943082
Sbf2	-0.09412108773882985
Ppil3	-0.0941380800814589
Mib1	-0.09415899245011808
Rdh11	-0.09418685345537287
Mcu	-0.09421938466592567
Lamc1	-0.09422320114441987
Arntl	-0.09424456452873298
Ecscr	-0.09424563763940093
Ubr1	-0.09428463828717171
Adprhl2	-0.0943314765748149
Lpin3	-0.09434721375059414
Slc16a6	-0.09436483301995385
9930021J03Rik	-0.09437339634260601
Tnpo1	-0.09439616253057467
Uckl1	-0.09441127919239803
Emilin2	-0.0944713038547938
Lck	-0.09448043359719017
BC023829	-0.09449968539570955
Creld2	-0.09464307579323825
Strbp	-0.0946607817064434
Efemp1	-0.0948648929112809
Nes	-0.09491320908385009
Dcaf17	-0.09492331403398618
Sgms2	-0.09501313744573868
Wibg	-0.09508828141050973
Ttc21b	-0.09512160929355243
Prpf8	-0.09522632528115128
Fzd7	-0.09523502059230436
Mtrf1l	-0.09526168521083032
Pak3	-0.09526494142268843
Chd1l	-0.09535924244616567
Son	-0.09539498124139793
Ppp1r10	-0.09540939152183502
Acyp1	-0.0954216495577211
Zfp592	-0.09542621140893207
Kif17	-0.09554910070578639
Gfpt2	-0.09555619995263079
Gbp10	-0.09555821457288528
Mrpl24	-0.09568743564506685
Dnajc27	-0.0957213261975039
Nrp2	-0.09577303159480297
Mtap	-0.0957940275622572
Pxdc1	-0.09581324482641403
Stxbp3a	-0.09582746710166894
Ipo5	-0.09588575968067764
Golga4	-0.09590891029699912
Rbbp6	-0.09593226482129975
Ctps	-0.0959405752432362
Pold3	-0.09595388841133434
Trappc6b	-0.09599071430969612
Phgdh	-0.0961318504777984
Slc38a1	-0.09621241377301881
Fasn	-0.09627039091660371
Nkrf	-0.09637947877999498
Tomm70a	-0.09643836024394876
Impa2	-0.09644125000138568
Mxra7	-0.09647739591140068
Mrpl13	-0.09649994483945143
Tmed3	-0.09650387831536421
Mdm1	-0.09651029775535973
Lonp1	-0.09654040600121896
Tcerg1	-0.09655115483441298
Hoxa6	-0.09656388263155116
Cep55	-0.09657047913556217
Tbc1d2	-0.09660216390027294
Akap11	-0.09662639938013541
Mllt10	-0.09666676085912879
Acot11	-0.09669179494694677
Mrps15	-0.09672802809210292
AU019823	-0.09677677377353125
Sec24d	-0.09679059779190508
Pfdn2	-0.0968530962530751
Pus7	-0.0969608583389168
Mrpl47	-0.09697517641702182
Fst	-0.0969842581464785
Slc25a26	-0.09699922307808112
Rab11fip3	-0.09700968899123273
Gtf2h2	-0.09702452437915864
Lrrcc1	-0.09704235751093493
Nup107	-0.0971228664377536
Chd9	-0.09712880564479844
2610002M06Rik	-0.09715291094709554
Leo1	-0.09715571724493273
Rnf13	-0.09717413868057828
Bean1	-0.09719429400473956
Tfap4	-0.09733717092989035
Supt4a	-0.09745349416556415
Tbc1d7	-0.09746156521537738
Dnm2	-0.09748357122211569
Cyld	-0.09749196851411464
2610020H08Rik	-0.09754264038035848
Palld	-0.09754484423405241
Utp14a	-0.09756451970426512
Msh3	-0.09756458371524432
Prkce	-0.09767787570694901
AW554918	-0.09770836792840334
Dhrs7	-0.09771279625147816
Acad11	-0.09772091903806893
Sfr1	-0.09774939780750061
Vprbp	-0.09776733725255174
Zfp850	-0.09780196948000075
Prr14l	-0.09788615258033419
4930430F08Rik	-0.09789812513178885
Apol9a	-0.09800647746375679
Cdh13	-0.09801204815850557
Stau1	-0.09803935128204556
Tceb1	-0.09805190484441445
Malt1	-0.09810492045475916
Dok3	-0.09811296611181251
Xrn2	-0.09815523950287262
Pdhb	-0.09820595347155806
Rrp15	-0.09822278274149662
Gm16982	-0.09822396584460423
Ace	-0.09827548049377194
Ddx31	-0.09827922087613336
Rnf19b	-0.09828123159875109
Ereg	-0.09829609871401475
Cflar	-0.09831765444431335
Abcc1	-0.09832152939730011
Slc19a2	-0.09832383388210619
Nek4	-0.09833719929851978
Cep170	-0.09835704688438662
B230206H07Rik	-0.09837839709609589
Tom1	-0.09841191236612643
Fam21	-0.0984659330003693
Gm11696	-0.09851944489985492
Fam69a	-0.09853511167426485
Aff4	-0.09856505047830381
Map4k3	-0.09859078640110532
Slc30a6	-0.09862266169640434
Slc24a5	-0.0986436159978286
Dhx36	-0.09866839532894926
Cyb561d1	-0.09868283286482828
Met	-0.09875721638466751
Smcr8	-0.09876412625231776
Gdf11	-0.0987871738196252
Kcnj2	-0.09878808350369918
Zfp229	-0.09878917782294062
Utp14b	-0.09880183142470757
Dusp5	-0.0988054467536165
Trp53bp2	-0.09886332352551495
Hsph1	-0.0988771940956347
Zfp808	-0.0989378564441241
Sun1	-0.09897723328181862
2410004N09Rik	-0.09901262096434657
Zfp280d	-0.0990636620032285
Vsig10	-0.09913840358444613
Zfp507	-0.09916972327315407
Flnc	-0.09928099031187224
Dpysl3	-0.09934885724560139
Slc12a8	-0.09954346164401802
Slc4a8	-0.09960408975093178
Srpr	-0.09962840905020438
Rhebl1	-0.09964671207777806
Kif20a	-0.09964738526419577
Mia3	-0.09967823704530461
Urb2	-0.09968032303175187
Wdr7	-0.09974606757207331
Dock9	-0.0997806154050065
Amot	-0.09979831986914292
Irx5	-0.09984569370796685
Il11ra1	-0.09986939686076442
Enc1	-0.0998823382458836
Tecr	-0.09988555190426994
Heatr1	-0.09988777095740298
Tfeb	-0.09990678263671228
Patl1	-0.0999091330762472
Gsg2	-0.09993336658872266
Anln	-0.0999358432188361
Ddx18	-0.09994234458853633
Casp8ap2	-0.09997956621549871
Il17ra	-0.09999944777014896
Melk	-0.1000521097341385
Zrsr1	-0.10007850243419959
Ide	-0.10008082528225594
Hecw2	-0.10013314124443176
Hhex	-0.1001790976317125
Cpne3	-0.10023586398011698
Ctla2a	-0.10025594130236974
Sort1	-0.10028115986985106
Blm	-0.10029694678194498
Rsbn1l	-0.10031425381329484
Rilp	-0.10034551445506058
Rad51b	-0.10034787138488883
Insig2	-0.10043691919320527
Kat6a	-0.10044345676361299
Bgn	-0.10044734391842583
Socs6	-0.10050419351844239
Dhfr	-0.10052582270364081
Rbpj	-0.10054341183256836
Hps3	-0.10054465123144678
Fosl1	-0.10056432823774955
Agl	-0.10062620971904708
Jmjd1c	-0.10073516308486061
Zfp866	-0.100773980718622
Acaca	-0.1008169096189878
Zfp654	-0.10083558990012566
Smap1	-0.10083650723773802
Lyve1	-0.10084156470509234
Rsl1d1	-0.10088350973320692
4930455C13Rik	-0.10099286591666541
Camsap2	-0.10103991953842918
2610305D13Rik	-0.1011431720293113
Dis3l	-0.1011662145583446
Magi3	-0.10116856228604883
Mina	-0.10121876402989709
Akap17b	-0.10124236063497087
Cdk11b	-0.10125394686015585
Dpm2	-0.10126419577292388
Fbxo38	-0.10127431876591325
Trmt10a	-0.10132055446058322
Zfp518a	-0.1014074274051163
BC020402	-0.10163588994464705
Sptan1	-0.1016431710352591
B230217O12Rik	-0.10169436305710951
Pola1	-0.10176069467865205
Tinf2	-0.10182856022368615
Zdhhc13	-0.10189540608299191
Elp5	-0.10192228581630511
1110032A03Rik	-0.10195048256437954
Tnk1	-0.10204988705372361
Snx2	-0.10207668579424639
Faim	-0.10207892049837425
Srek1ip1	-0.10210232706985174
Pgm3	-0.10215293151373442
Gnpnat1	-0.10216941387399847
Il6ra	-0.1022179546624558
Zyg11b	-0.10224994046324913
Arid5a	-0.10230875311446525
Grb2	-0.1023347906372592
Htatsf1	-0.1023462246083145
Nav1	-0.10241410257639764
Nol11	-0.10242854256113935
Synrg	-0.10249613607555201
Eftud1	-0.10250755826970309
Tsga10	-0.10254056508401238
Epc2	-0.10254384751685341
4930523C07Rik	-0.10269932871094378
Tbx3	-0.10270728235227693
Cep350	-0.10273919453060003
Tmcc1	-0.10282614919729666
Pomgnt2	-0.10288523913863706
Flt1	-0.10293513878297085
Ndufaf4	-0.10298414817904972
Gpsm1	-0.10303138319174623
Scpep1	-0.10303330070765795
Slc25a1	-0.1031058007059781
Tspan6	-0.10312371585149674
Hectd2	-0.10321505548408726
Braf	-0.10328350497846273
Srrm1	-0.10329360045057288
Bhlhe40	-0.10332330239682251
Synm	-0.10340694876431054
Prrc2c	-0.10341770984697468
Camsap3	-0.10347796862979931
Tmem167b	-0.10355446623655554
Rhoj	-0.10359075698049527
Med1	-0.10361903947047581
Mpdz	-0.10364828382833191
Ttc9	-0.10377596466995984
Zfp64	-0.10381290311287654
Ctsl	-0.10389973484173656
Usp47	-0.10396647581380988
Eya3	-0.10401620448861704
Wnk1	-0.10404175717574302
Nudt9	-0.1040982823865497
Paxip1	-0.10414909371102023
Sec63	-0.10423594479797084
Pde6h	-0.10431888456367217
4930473A02Rik	-0.10432117254796634
Gm12359	-0.10432130175099612
4930542D17Rik	-0.10432275279948684
Ccl17	-0.1043229644788494
Ankrd66	-0.10432376086604873
Prg2	-0.10432396397610484
Snrnp40	-0.10432400775519202
AA415398	-0.10432419142115514
Zfp456	-0.1043241972064538
Cep83	-0.10432428517226365
Mogat1	-0.1043243938230904
4933407L21Rik	-0.10432444923315481
Zfp383	-0.10432495472256569
Snora33	-0.10432503116665706
Draxin	-0.10432523619189063
Ctu2	-0.1043254175831829
Snora31	-0.10432553575454526
2810403D21Rik	-0.10432555750614535
Pomc	-0.10432563965837204
Gm14305	-0.10432575226902818
Trim62	-0.10432576094786063
Dpep2	-0.10432598321339863
4930519G04Rik	-0.10432605549118627
4632427E13Rik	-0.10432639536116133
Ubash3b	-0.10432670950665594
C130036L24Rik	-0.10432792772307392
Car7	-0.10433542754302769
Cgref1	-0.10453412615969307
Ikzf5	-0.10456904252954613
Vps13b	-0.10464416208601934
Rhbdd1	-0.10470448582140157
Ccnd1	-0.10474240375964416
Gcat	-0.10485270045417913
D19Bwg1357e	-0.10489093630549025
Mbd5	-0.10489597161732717
Cenpq	-0.10501206249854493
Bms1	-0.10504458859710697
Zbtb20	-0.10504885769551964
Chp1	-0.10518038717940104
Ccp110	-0.10518053658259131
5830417I10Rik	-0.1052582682025691
Clcn5	-0.10530987602800722
Atad5	-0.10537566057889228
St13	-0.10540481347343283
Usp3	-0.10540572288602168
Adamts7	-0.1054785029415881
Mcm6	-0.10548786397241858
Spidr	-0.10550165077752904
Chek2	-0.1055240913338519
Rpap2	-0.10557545397505537
Col6a3	-0.10557702728761667
Shroom2	-0.10570360337616908
Rhbdd2	-0.10573391046303086
Dusp2	-0.10578237230035198
Nbeal1	-0.10594414766077598
Pex14	-0.10595096644913536
Ptgis	-0.10595452340944943
Ezr	-0.106065364429199
Gla	-0.10609846100453878
Tctn2	-0.10613100741097967
Ttc3	-0.10617132385079824
Plekho2	-0.10621233139584904
Kdelr3	-0.10623058493804172
Cnot1	-0.1062593311866066
Arhgap8	-0.10635466616528168
Aim2	-0.10642340774420579
Fgfr1op	-0.10646555399271697
Tnks	-0.10649669582277317
Lins	-0.1065332281149653
Dhx32	-0.10654023561257675
Samd9l	-0.10659100597035628
Pi4ka	-0.10663260690520986
Ppig	-0.1066645770796
Daam1	-0.10675346241725098
Pvr	-0.10675821281242429
Dhrs9	-0.10676394895393575
Ubxn1	-0.10677256759815053
Ebag9	-0.10677355878188455
Gnl2	-0.1068105521715214
Gm1976	-0.10691247057407015
Fam45a	-0.10695408355390813
Slc25a35	-0.1069849039374556
Golga2	-0.10699223200636153
Gm7367	-0.10717199830281801
Pprc1	-0.10718565752639596
R3hcc1l	-0.10719252758242637
Cep164	-0.10721409971519597
Smarca5	-0.1074030802030268
Mtfr1	-0.10741196132945154
Tm2d3	-0.10744625358839414
Nr1h3	-0.10749490589723651
Bud13	-0.1075651722729315
Epha2	-0.10768955979816552
Spata13	-0.10774042570258645
Tti2	-0.1077498144132851
Rb1cc1	-0.10779984796321414
Dnajc1	-0.1078679740181903
Fan1	-0.10793610308842469
Nufip1	-0.10795360159881694
Lrba	-0.1080189543180553
Loxl2	-0.10807548103562821
Rps27	-0.10809007778886763
Fam120aos	-0.10812653918021989
Mlph	-0.10816567776479086
Dlgap5	-0.10819963117558967
Nos2	-0.10829561224423019
Fam179b	-0.10838706690286393
Usp1	-0.1084130541699063
Lhfpl2	-0.10842930733989596
Hook3	-0.1084406550640447
Psmb8	-0.10851744279809304
Rnd1	-0.10855895301788208
Apol9b	-0.10858595235697485
Akap10	-0.10889810249740704
Disp1	-0.10890637421271702
Iws1	-0.10894749792038325
Haus1	-0.10895499881638877
Samd8	-0.10905596953105995
Sbds	-0.10906766907971527
March9	-0.10907930151475245
Etohi1	-0.10921486241894023
Spp1	-0.10924995750623312
Arhgef11	-0.10930021478078134
Ercc6l	-0.10933536075635317
Zscan29	-0.10933566203578647
Mtmr4	-0.10939328131776234
Ccdc181	-0.1094107631490609
Kidins220	-0.10944217084429772
Ddah1	-0.10945352003228516
Chn1os3	-0.10949038974924455
Antxr1	-0.10950938291023157
Ptpn12	-0.10953776663954193
Thyn1	-0.10954214251545412
Nolc1	-0.10955207749501165
Rhobtb2	-0.10956221810729903
Gldc	-0.10957104543201869
Enkd1	-0.1096228846626909
Rundc3a	-0.10962338161665099
Oxnad1	-0.10977925413673471
Mak16	-0.10980356310301388
Bivm	-0.1098427492283752
A830082K12Rik	-0.10984833397647971
Itpr2	-0.10985534094231846
Ube2j1	-0.10996161517912424
Gpr182	-0.11001326376923215
St8sia4	-0.11003292391806992
Naip5	-0.11006153978589771
Leng1	-0.11007973530151248
Mrps30	-0.11011171119531814
Uimc1	-0.1101961948014218
Psph	-0.11047297249839895
Cnot2	-0.11049164655874415
Pcm1	-0.1105250143183173
Gm17821	-0.11055636076865533
Sdad1	-0.11055668121042168
Farp1	-0.1105578834576183
Opn3	-0.11055824281069762
Gtf3c3	-0.11082545007787079
Polr3gl	-0.11085073510490043
Lrrc8b	-0.11086912729163068
Cdk6	-0.11089912997336045
Aggf1	-0.11094625027244141
Nudt5	-0.11097872663089288
Mical1	-0.11104392406439993
Ttc23	-0.1110753360501855
Tmem216	-0.1111041999653449
Arhgap17	-0.11111700876381073
Aktip	-0.11116618843429693
R74862	-0.11121411045166926
Lrrc8c	-0.11123580147409036
Snapc1	-0.11132895939637868
