GSM3357730	GSM3357729	GSM3357732	GSM3357731
Snora30	13.4824	0	7.99229	0
Snora31	89.5779	96.2955	73.0144	86.1302
Snora33	58.2814	62.652	34.5489	84.0573
Snora34	40.8947	91.1697	64.8845	52.4249
Snora35	0	0	0	0
Snora36b	0	0	0	0
Snora41	91.8275	38.7113	57.637	72.7121
Snora43	28.8316	44.7687	17.0913	23.1016
Snora44	18.798	33.6795	22.2868	18.0745
Snora47	3.50907	10.0592	0	3.37401
Snora52	30.4097	11.8873	13.1104	21.2649
Snora5c	0	12.2726	20.3029	32.9312
Snora61	0	0	0	0
Snora62	0	4.73033	0	0
Snora64	206.778	249.228	167.151	239.487
Snora65	90.8618	91.164	64.635	152.888
Snora68	243.099	264.814	345.86	299.191
Snora69	3.98205	11.4151	0	0
Snora70	163.301	133.095	151.85	147.78
Snora74a	3.29655	5.67003	2.34502	0.633935
Snora75	9.72624	0	0	4.67595
Snora78	25.8326	32.6704	19.8174	29.2216
Snora7a	70.4437	64.2527	41.7587	46.1812
Snora81	58.2102	50.0604	30.6727	55.9698
Snord100	0	0	0	0
Snord104	268.244	109.851	227.163	110.537
Snord11	0	0	0	0
Snord110	0	0	0	0
Snord111	0	0	0	0
Snord116	0	0	0	0
Snord116l1	0	0	0	0
Snord116l2	0	0	0	0
Snord118	0	0	0	0
Snord12	0	0	0	0
Snord123	0	0	0	0
Snord14a	0	0	0	0
Snord14c	0	0	0	0
Snord14d	0	0	0	0
Snord15a	0	10.8618	6.73835	3.64319
Snord15b	6.13963	11.7334	12.1318	5.90333
Snord16a	241.17	268.857	238.274	257.653
Snord17	1.36225	1.3017	0.538358	0.873214
Snord19	0	0	0	0
Snord1a	0	0	0	0
Snord1b	29.1942	0	34.6124	0
Snord1c	27.3907	0	0	26.3365
Snord2	0	0	0	0
Snord22	270.198	296.748	395.231	300.287
Snord23	18.629	0	11.0432	26.868
Snord32a	182.563	0	108.222	175.536
Snord33	172.246	61.7208	127.633	82.8081
Snord34	0	0	0	0
Snord35a	73.9351	42.3891	52.5941	99.5252
Snord35b	34.5249	74.2279	40.9324	49.7941
Snord37	0	0	0	0
Snord38a	0	0	0	0
Snord42a	0	0	0	0
Snord42b	0	0	0	0
Snord43	0	0	0	0
Snord45b	0	0	0	0
Snord45c	0	0	0	0
Snord47	0	0	0	0
Snord49a	0	0	0	0
Snord49b	0	0	0	0
Snord4a	0	0	0	0
Snord52	0	0	0	0
Snord53	0	0	0	0
Snord55	27.3907	0	0	0
Snord57	0	0	0	0
Snord58b	0	0	0	0
Snord61	0	0	0	0
Snord64	0	0	0	0
Snord65	0	0	0	0
Snord66	0	0	0	0
Snord67	0	0	0	0
Snord68	0	0	0	0
Snord69	0	0	0	0
Snord7	0	0	0	0
Snord70	0	0	0	0
Snord71	0	0	0	0
Snord72	0	0	0	0
Snord73a	0	0	0	0
Snord8	0	13.3507	0	0
Snord82	0	0	0	0
Snord83b	204.36	251.069	311.512	168.424
Snord85	0	0	0	0
Snord87	142.812	102.348	0	137.316
Snord88a	0	0	0	39.627
Snord88c	19.2357	0	91.2226	55.486
Snord89	11.6273	0	0	0
Snord90	0	0	0	0
Snord91a	0	0	0	0
Snord92	0	0	0	0
Snord93	0	0	0	0
Snord95	0	0	0	0
Snord96a	87.5827	0	138.45	28.0706
Snord98	0	0	0	0
Snord99	0	0	0	0
Snph	0.173329	0.252041	0.0645279	0.0876173
Snrk	70.4901	72.795	60.3393	62.5254
Snrnp200	22.7482	24.0756	24.7357	27.1724
Snrnp25	20.8964	21.5832	20.32	19.3974
Snrnp27	65.8254	67.7979	61.2555	55.7808
Snrnp35	3.51672	3.89767	4.04819	3.83353
Snrnp40	40.5731	43.6157	42.518	43.9069
Snrnp48	15.5951	14.026	13.6939	12.6261
Snrnp70	108.815	110.073	106.623	107.34
Snrpa	63.99	65.3392	62.0889	64.0181
Snrpa1	49.2837	49.6392	45.6494	44.082
Snrpb	215.482	217.842	196.576	203.972
Snrpb2	76.5073	77.6216	82.4603	71.1463
Snrpc	154.554	155.84	146.088	142.549
Snrpd1	111.858	115.12	111.813	100.716
Snrpd2	248.563	237.605	246.865	222.609
Snrpd3	272.511	278.663	252.759	248.766
Snrpe	242.034	227.816	249.936	223.337
Snrpf	144.754	150.323	147.91	145.802
Snrpg	470.811	436.707	497.455	390.362
Snrpn	0.364774	0.333527	0.335519	0.359545
Snta1	10.9872	10.6941	14.942	15.024
Sntb1	0.0465963	0.0133575	0.165732	0.170251
Sntb2	23.6736	24.4769	19.5215	21.7357
Sntg1	0.00267476	0	0	0
Sntg2	0	0	0	0
Sntn	0	0	0	0
Snupn	8.37489	8.72177	7.632	8.77621
Snurf	0.334389	0.314905	0.310552	0.322597
Snw1	42.2724	44.5739	43.5096	46.2429
Snx1	36.0935	37.5992	37.8767	36.7069
Snx10	38.5949	40.4953	39.1517	37.748
Snx11	16.362	15.2849	12.3433	12.4811
Snx12	44.3438	42.07	40.2797	37.2827
Snx13	14.5531	14.5808	15.1187	13.3403
Snx14	14.5671	15.0507	13.9084	13.8203
Snx15	18.3914	17.4051	20.3875	19.7993
Snx16	3.47883	3.8867	3.16984	3.03939
Snx17	54.9268	52.1554	51.4345	49.7965
Snx18	8.81991	8.90447	11.8578	12.1814
Snx19	7.7951	8.04058	7.85755	8.27077
Snx2	66.5968	71.4795	74.7784	68.7543
Snx20	0.22146	0.253939	0.192545	0.326503
Snx21	14.4206	14.5972	13.8903	12.7909
Snx22	42.8339	42.6242	50.2797	46.9649
Snx24	17.0258	17.4532	15.0141	15.2153
Snx25	12.2772	11.8405	8.85378	9.16308
Snx27	12.1583	11.9041	14.1513	13.8075
Snx29	4.69377	5.86608	5.61071	6.32096
Snx3	357.21	354.43	390.027	370.449
Snx30	5.12215	5.28074	6.48864	7.22845
Snx31	0	0.0104519	0	0
Snx32	4.33305	4.41047	4.94366	4.50442
Snx33	7.30827	7.27405	8.49173	9.71119
Snx4	36.815	36.7373	40.8666	37.7704
Snx5	81.4774	83.8424	76.9471	73.2935
Snx6	57.5554	58.9808	51.0107	47.9274
Snx7	11.3124	11.7296	15.6067	14.3985
Snx8	17.3874	15.7639	20.7127	19.9458
Snx9	81.8666	82.0337	86.3463	85.7184
Soat1	21.6802	20.8605	14.1284	15.2101
Soat2	2.60823	2.83092	2.17357	2.56237
Sobp	0.0342338	0.0272601	0.0360776	0.0438883
Socs1	2.33339	2.35285	2.97975	2.55356
Socs2	7.64888	7.5413	8.27426	7.24191
Socs3	3.87078	3.83303	4.60626	4.06141
Socs4	17.623	17.2624	13.4837	14.9923
Socs5	21.6151	21.2504	24.9076	24.7615
Socs6	6.09136	6.53084	6.16868	5.6245
Socs7	4.12109	4.27817	3.63994	3.79321
Sod1	435.147	425.8	357.438	354.553
Sod2	25.2567	24.8365	18.8125	18.5428
Sod3	0.236778	0.240394	0.210542	0.322526
Soga1	7.95734	8.65702	7.03676	7.87635
Soga3	0.111657	0.0834992	0.161157	0.154037
Sohlh1	0	0	0.0198786	0
Sohlh2	0	0	0	0
Son	36.9482	39.4739	39.5542	41.7693
Sorbs1	41.9077	45.3807	38.0499	38.4406
Sorbs2	36.9641	38.0071	37.4375	37.9479
Sorbs2os	0.240054	0.252321	0.218198	0.300059
Sorbs3	197.747	196.297	172.122	176.692
Sorcs1	0.273964	0.256738	0.287406	0.253315
Sorcs2	0.592727	0.500301	0.60513	0.702894
Sorcs3	0.00334568	0	0	0
Sord	14.2391	16.444	19.8998	19.0367
Sorl1	0.00539574	0	0.00319857	0.00259403
Sort1	1.93603	2.07539	2.19804	2.44569
Sos1	9.63115	10.4371	10.0864	10.2086
Sos2	6.88318	7.61724	7.63094	7.19643
Sost	0.0975454	0.0838883	0.219733	0.159445
Sostdc1	0	0	0	0
Sowaha	0.0159629	0.0152533	0.00630849	0
Sowahb	0	0.00704486	0	0.00472588
Sowahc	0.742178	0.664862	0.574947	0.591974
Sowahd	0	0	0	0
Sox1	0.00473941	0	0	0
Sox10	0.0144795	0	0	0
Sox11	0.00440591	0.00315754	0.013059	0
Sox12	0.14169	0.141546	0.213802	0.214677
Sox13	63.8993	61.9041	64.9285	64.2487
Sox14	0	0	0	0
Sox15	0.0971989	0.0278635	0.184381	0.0934579
Sox17	69.8182	66.3498	73.1357	73.9625
Sox18	550.849	513.362	450.016	472.547
Sox2	0	0	0	0
Sox21	0.00505593	0	0.00599427	0.00972267
Sox2ot	0.0131345	0.00941297	0	0
Sox3	0	0	0	0
Sox30	0	0	0	0.00625793
Sox4	15.165	13.9794	15.1905	19.842
Sox5	0.0211385	0.0302991	0.0626595	0.0558965
Sox5os3	0	0	0	0
Sox6	0.0486998	0.0571114	0.0603629	0.046826
Sox7	94.9738	100.312	87.2653	94.5299
Sox8	0.0194973	0.00931533	0.0077053	0
Sox9	0.0737341	0.0528423	0.136591	0.0708962
Sp1	18.8716	19.224	19.8364	21.052
Sp100	10.1692	11.3115	12.1667	10.4481
Sp110	7.73228	8.03811	9.48213	9.11974
Sp140	3.05469	3.10722	2.9596	3.25294
Sp2	10.3788	10.3083	9.78576	10.1179
Sp3	33.2226	33.9838	30.5157	28.5909
Sp3os	3.48504	3.36692	3.08175	2.6474
Sp4	0.966838	0.839155	0.838319	0.80475
Sp5	0.00959485	0	0	0.00922556
Sp6	0.0859296	0.0574769	0.135837	0.0991468
Sp7	0	0.0125165	0	0.0083964
Sp8	0.00849694	0	0	0
Sp9	0.00696233	0	0	0
Spa17	4.33098	3.47844	3.98387	3.37451
Spaca1	0	0	0	0
Spaca3	0	0	0	0
Spaca4	0.107586	0	0.127554	0.172409
Spaca5	0.0518172	0	0	0
Spaca6	4.30655	3.44858	3.9552	4.27688
Spaca7	0	0	0	0
Spag1	2.20514	2.513	2.15724	2.21876
Spag11a	0	0	0	0
Spag11b	0	0	0	0
Spag16	0.0107331	0	0	0
Spag17	0.0403304	0.027203	0.025314	0.0250918
Spag4	1.20322	0.842248	0.978664	0.955124
Spag5	11.8295	13.1628	9.98293	10.0659
Spag6	0	0	0	0
Spag7	47.544	49.763	48.583	44.0334
Spag8	0.0403588	0.115691	0	0.0671538
Spag9	47.1582	48.8618	48.6465	46.3262
Spam1	0	0	0	0
Sparc	1072.81	1078.91	1197.89	1206.29
Sparcl1	0.785994	0.63482	0.391976	0.359877
Spast	14.9029	15.3094	14.3123	14.354
Spata1	1.18543	1.335	1.40543	1.4044
Spata13	9.42787	10.1589	8.96859	10.2785
Spata16	0	0	0	0
Spata17	0	0	0	0
Spata18	0.0104083	0	0	0
Spata19	0	0	0	0
Spata2	9.00641	8.99516	8.79793	9.47969
Spata20	0	0	0	0
Spata21	0.00786667	0.0112755	0	0.0075639
Spata22	0.0169704	0	0.0402399	0.0163172
Spata24	10.8582	10.5018	10.485	9.5192
Spata25	0.188074	0.0449284	0.297305	0.301392
Spata2l	0.959946	0.993049	0.989655	0.914973
Spata3	0	0	0	0
Spata31	0	0	0	0
Spata31d1a	0	0	0	0
Spata31d1b	0	0.00638661	0.00528277	0
Spata31d1c	0	0	0	0
Spata31d1d	0	0	0	0
Spata32	0	0	0	0.0192264
Spata33	0.057746	0.165537	0	0.0555235
Spata4	0	0	0	0
Spata45	0	0	0	0.077767
Spata5	6.06407	6.40848	6.65431	6.93974
Spata5l1	9.86784	8.83114	8.13357	11.1606
Spata6	25.254	25.6619	25.8247	21.3347
Spata7	2.52408	2.94131	2.39497	2.18532
Spata9	0.171077	0.122604	0.278887	0.102808
Spatc1	0.0907396	0.0743195	0.10758	0.0872473
Spatc1l	0	0	0	0
Spats1	0.0189927	0	0.0675528	0.0913086
Spats2	45.1036	46.3236	36.6562	40.4664
Spats2l	0.0292374	0.0139688	0.0121703	0.00986991
Spc24	20.8076	19.481	20.1942	22.1721
Spc25	48.1323	48.2311	39.1003	34.5666
Spcs1	148.724	144.059	131.748	124.259
Spcs2	64.5819	65.8726	66.3977	69.4076
Spcs3	50.1699	50.2864	32.9657	33.7763
Spdef	0.0336334	0.0160691	0.0398754	0.0215592
Spdl1	11.0198	12.9385	10.0205	10.1261
Spdya	0.322981	0.370349	0.344631	0.24844
Spdyb	0	0	0	0
Specc1	16.0916	16.5933	20.9925	21.172
Specc1l	13.6679	13.9576	13.9536	14.0537
Speer1-ps1	0	0	0	0
Speer2	0	0	0	0
Speer3	0.0183966	0.0527364	0	0.035377
Speer4a	0.0419405	0	0	0
Speer4b	0	0.014683	0	0
Speer4c	0	0	0	0
Speer4d	0	0	0	0
Speer4e	0.122807	0.0251461	0	0.0337374
Speer4f	0	0.0506344	0	0
Speer5-ps1	0	0	0	0
Speer6-ps1	0	0	0	0
Speer7-ps1	0	0.0592113	0	0
Speer8-ps1	0.0395998	0	0	0
Speer9-ps1	0	0	0	0
Spef1	1.33156	1.44074	1.81894	1.75492
Spef2	0	0	0	0.00625793
Speg	0.933972	0.721123	0.935483	0.870025
Spem1	0.021953	0.0314657	0	0.0633242
Spen	4.17291	4.28238	4.52885	5.06521
Spert	0	0	0	0
Spesp1	0.00646673	0.0556135	0.0076669	0.0124357
Spg11	4.21501	4.60701	4.3506	4.4227
Spg20	8.29254	8.40531	9.31458	9.4658
Spg21	16.557	16.2539	17.958	17.5005
Spg7	23.9206	24.2546	24.7282	24.6842
Sphk1	1.10225	1.2553	0.821248	0.798776
Sphk2	9.53606	10.0934	9.84404	10.3032
Sphkap	0.00288005	0	0	0
Spi1	0.0160841	0	0.0572073	0.03093
Spib	0.0140702	0.0201672	0.0500447	0.0202931
Spic	0	0	0	0
Spice1	1.6902	1.86887	2.21208	2.1148
Spidr	4.82915	5.19553	4.33255	4.8817
Spin1	17.9272	17.1011	15.484	15.8833
Spin2c	1.30175	1.70051	1.07448	1.14075
Spin2d	0	0	0	0
Spin4	2.99112	3.13349	3.73061	3.30696
Spink10	0.0780095	0.0838595	0	0.0187518
Spink11	0	0	0	0
Spink12	0	0	0	0
Spink13	0	0	0.0364094	0
Spink14	0	0	0	0
Spink2	0.208455	0.224088	2.34789	2.45533
Spink3	0	0	0	0
Spink4	0	0	0	0
Spink5	0.00398304	0	0.0141668	0.015319
Spink6	0.04736	0	0.112299	0
Spink7	0	0	0	0
Spink8	0.0381995	0	0	0
Spinkl	0	0	0	0
Spint1	0.122845	0.0880385	0.104032	0.0928065
Spint2	13.974	12.6417	11.0835	10.9614
Spint3	0	0	0	0
Spint4	0	0	0	0
Spint5	0	0	0	0
Spire1	3.79873	4.3577	4.12381	4.09699
Spire2	5.70762	5.88191	6.90852	6.96453
Spn	0.292917	0.3064	0.935086	0.889074
Spn-ps	0	0	0	0
Spns1	14.0671	12.8329	14.0743	14.6689
Spns2	67.0534	66.8222	65.225	66.2056
Spns3	0.258654	0.43521	0.359989	0.356829
Spo11	0	0	0	0
Spock1	0.0325422	0.00583042	0	0
Spock2	0.323083	0.322754	0.290185	0.225926
Spock3	0.0251743	0	0	0
Spon1	0.432698	0.375612	0.0939302	0.158214
Spon2	0.0178686	0.0128058	0.0211849	0.0515427
Spop	46.3753	47.036	47.2861	49.4232
Spopl	7.34515	7.76772	8.05452	7.07865
Spp1	5.64059	6.08432	5.80829	6.52064
Spp2	0	0	0	0
Sppl2a	20.4245	21.128	20.0412	19.5964
Sppl2b	16.0587	14.674	18.344	18.8485
Sppl2c	0	0	0	0
Sppl3	22.4331	22.0304	22.5909	23.9292
Spr	38.4832	37.1545	42.1708	45.2703
Spred1	12.6498	13.0599	10.801	11.8024
Spred2	12.3504	12.4325	12.3179	12.6345
Spred3	14.3603	14.256	12.2114	11.8895
Sprn	0.0184606	0	0	0
Sprr1a	15.331	19.5326	34.5532	35.6462
Sprr1b	0	0	0	0
Sprr2a2	0	0	0.0128849	0.0365737
Sprr2b	7.9548	9.14244	43.5484	33.7315
Sprr2d	0	0	0	0
Sprr2e	0	0	0	0
Sprr2f	0.0447914	0	0	0.086135
Sprr2g	0.0811777	0.0581769	0.0962436	0
Sprr2h	0	0	0	0
Sprr2i	0	0	0	0
Sprr2j-ps	0	0	0.0458676	0
Sprr2k	0.333655	0.836912	1.13729	0.922339
Sprr3	0	0	0.0976154	0.118717
Sprr4	0	0	0	0
Sprtn	12.6059	11.805	10.8909	12.1298
Spry1	2.68568	2.36889	1.74279	1.68844
Spry2	25.108	27.8722	25.1134	25.1154
Spry3	0	0	0	0
Spry4	14.4222	13.7673	11.4811	13.5366
Spryd3	36.9462	36.7263	38.711	41.1633
Spryd4	17.0157	16.5838	19.9685	18.7036
Spryd7	9.25179	9.02154	12.2584	11.0579
Spsb1	16.9796	15.4848	7.36771	7.56859
Spsb2	7.63537	7.8743	9.56024	9.81253
Spsb3	23.6723	21.3115	20.1877	20.584
Spsb4	0.0447817	0.0513493	0.0212371	0.0172233
Spt1	0	0	0	0
Spta1	0.0487368	0.0285773	0.105058	0.0915921
Sptan1	56.0012	60.089	58.1443	61.1308
Sptb	0.149766	0.163553	0.177561	0.23486
Sptbn1	81.9546	87.433	83.0301	94.3385
Sptbn2	17.7176	17.7979	19.4368	20.4724
Sptbn4	0.0843831	0.0806371	0.119097	0.0965903
Sptlc1	20.6363	19.9941	21.763	20.1816
Sptlc2	26.3124	27.0718	25.9358	26.0525
Sptlc3	0	0	0	0
Sptssa	64.7087	62.9252	66.9295	61.6156
Sptssb	0	0	0	0
Spty2d1	6.67783	7.29008	7.56978	8.20514
Spz1	0.0519996	0.0372661	0.0154126	0.0124996
Sqle	44.3691	45.0918	70.3046	67.7406
Sqrdl	13.552	14.9937	17.8527	16.2249
Sqstm1	300.693	303.078	288.606	278.21
Sra1	40.215	43.5939	39.0071	36.794
Srbd1	9.66179	9.76985	9.52527	9.76256
Src	24.1526	24.5955	20.0448	20.4026
Srcin1	0.0833	0.0462177	0.0828308	0.0852613
Srcrb4d	0.504571	0.454591	0.427297	0.436636
Srd5a1	4.64998	4.50676	4.99669	5.46457
Srd5a2	0.0279251	0.0400257	0	0.0268503
Srd5a3	18.3126	18.613	19.62	19.5047
Srebf1	15.0965	15.7692	18.2927	20.0478
Srebf2	49.5772	50.5204	61.6691	66.4607
Srek1	15.7512	14.7564	15.1472	15.1676
Srek1ip1	13.2049	14.1733	8.90877	9.17833
Srf	24.3602	23.3197	24.8938	27.4918
Srfbp1	12.7653	12.2806	13.5441	12.5653
Srgap1	6.52442	6.83572	8.00437	7.79862
Srgap2	12.9673	13.7578	13.3426	13.6163
Srgap3	0.288777	0.311933	0.248095	0.35412
Srgn	715.129	680.941	546.008	450.992
Sri	44.3583	44.6208	49.3391	42.6382
Srl	0.0837177	0.0818144	0.0947434	0.0987901
Srm	102.103	98.4135	112.721	119.02
Srms	2.62811	2.28905	2.84013	2.29588
Srp14	128.966	130.291	136.487	116.021
Srp19	78.8743	77.1234	76.2193	66.9562
Srp54a	3.63326	3.41831	3.17763	3.31273
Srp54b	0	0	0	0
Srp54c	4.47033	4.75208	4.34059	3.87525
Srp68	45.3557	48.3814	47.8562	48.0854
Srp72	70.8791	72.4316	74.0534	69.9794
Srp9	64.4167	63.202	64.2978	60.7577
Srpk1	50.8835	52.7872	48.966	49.4995
Srpk2	12.232	12.4056	12.7257	11.7052
Srpk3	0	0.0887987	0	0.0297843
Srpr	68.2416	73.1207	69.8703	69.5433
Srprb	34.2704	33.9023	36.8134	36.8369
Srpx	0	0	0	0
Srpx2	2.10687	2.14495	1.75113	1.57883
Srr	12.5653	13.1297	15.4845	14.4116
Srrd	11.5905	11.4769	10.8698	10.8172
Srrm1	45.7405	49.1355	52.131	53.0454
Srrm2	68.9818	70.1004	73.7159	77.0834
Srrm3	0	0	0	0
Srrm4	0.00749591	0	0	0
Srrm4os	0	0	0	0
Srrt	53.9199	54.0968	51.5072	54.754
Srsf1	80.0867	78.4157	76.9261	78.0122
Srsf10	56.1091	54.5537	52.8973	52.4083
Srsf11	58.0432	54.7827	47.1736	49.4931
Srsf12	0.00664166	0	0	0
Srsf2	205.623	195.788	194.711	202.19
Srsf3	158.578	151.254	142.562	140.693
Srsf4	9.58679	9.65169	8.33018	8.79185
Srsf5	205.15	206.127	194.351	182.989
Srsf6	92.0026	94.5041	86.2902	88.1062
Srsf7	80.4601	76.3238	74.7891	71.1748
Srsf9	67.8249	64.9022	65.6481	70.1341
Srxn1	53.7141	58.4111	52.2214	52.0419
Sry	0	0	0	0
Ss18	32.0637	30.9032	31.8342	30.9346
Ss18l1	1.30414	1.13781	1.30831	1.30847
Ssb	112.693	119.508	110.389	104.492
Ssbp1	19.72	19.8696	21.6399	18.9471
Ssbp2	0.0872892	0.0968625	0.0609382	0.0595633
Ssbp3	19.4579	18.294	17.3391	19.1627
Ssbp4	46.2931	42.3307	45.3646	48.1932
Ssc5d	0.188113	0.276046	0.578803	0.525392
Ssfa2	46.4779	47.817	49.7599	49.4445
Ssh1	5.44347	5.38267	5.20649	6.8806
Ssh2	6.42153	7.46569	7.41528	8.19153
Ssh3	23.5859	22.0627	20.1957	20.539
Ssmem1	0.0382242	0.114575	0.0758094	0.0551299
Ssna1	51.732	57.5135	52.1054	48.4452
Sspn	0.738929	0.947637	1.26543	1.08443
Sspo	0.124021	0.152367	0.102226	0.11584
Ssr1	38.4496	38.4856	42.6961	44.1553
Ssr2	126.86	123.268	119.312	117.983
Ssr3	242.153	244.269	226.004	218.918
Ssr4	125.154	123.056	129.875	117.677
Ssrp1	112.025	114.102	108.583	115.617
Sssca1	32.0929	32.2886	27.7901	28.4706
Sst	0.321465	0	0	0
Sstr1	0	0.00710443	0	0
Sstr2	0.842635	1.30497	1.33493	1.59631
Sstr3	0	0	0.00578344	0
Sstr4	0.0613492	0.0439666	0.0545513	0.058988
Sstr5	0.0534905	0	0	0.0367366
Ssty1	0	0	0	0
Ssty2	0	0	0	0
Ssu2	0.341392	0.186409	0.732407	0.500194
Ssu72	47.9991	49.1356	45.115	41.923
Ssx2ip	4.21505	3.90689	4.01834	4.49084
Ssx9	0	0	0	0
Ssxb1	0	0	0	0
Ssxb10	0	0	0	0
Ssxb2	0	0	0	0
Ssxb3	0	0	0	0
Ssxb5	0	0	0	0
Ssxb6	0	0	0	0
Ssxb8	0	0	0	0
Ssxb9	0	0	0	0
St13	153.728	165.38	170.794	172.982
St14	0.848039	0.757988	2.26504	2.06598
St18	0	0	0	0
St3gal1	29.8227	30.7152	30.9842	31.9431
St3gal2	30.0943	31.7637	33.8418	35.7207
St3gal3	5.026	6.07959	4.9333	6.05475
St3gal4	23.7062	21.3971	33.4392	32.2577
St3gal5	20.0873	19.6802	27.2581	27.7888
St3gal6	3.45173	3.50444	8.2622	5.99662
St5	2.08515	2.347	2.20139	2.22429
St6gal1	12.5932	12.1336	10.3428	10.6319
St6gal2	0	0	0	0
St6galnac1	0	0	0	0
St6galnac2	0.655411	0.811313	0.600448	0.620637
St6galnac3	0.794548	0.749797	1.42179	1.3144
St6galnac4	28.4321	27.8361	23.4148	24.2418
St6galnac5	0.020237	0	0	0
St6galnac6	10.3772	9.93237	10.7541	10.5475
St7	9.45043	10.2508	11.9984	10.4292
St7l	3.62802	3.92078	4.04819	3.81341
St8sia1	0.117799	0.112562	0.149462	0.162942
St8sia2	0	0	0.00833052	0
St8sia3	0.01794	0	0.00354492	0.00287493
St8sia3os	0	0	0	0
St8sia4	9.93289	10.7201	8.25178	8.39703
St8sia5	0.0202803	0	0	0
St8sia6	0.307365	0.299576	0.422714	0.401927
Stab1	63.236	62.4215	54.4914	62.8537
Stab2	11.1976	11.3205	6.8294	7.25485
Stac	0.0707388	0.0563286	0.186372	0.158705
Stac2	0.274552	0.393521	0.961378	0.945433
Stac3	0.584019	0.410337	0.665255	0.418404
Stag1	12.0218	12.4232	11.1515	11.2883
Stag2	27.2779	28.1217	24.7793	24.7403
Stag3	0.0270869	0.00647071	0.0428187	0.0173629
Stam	12.713	12.5097	14.5089	13.2883
Stam2	23.2407	23.5737	20.6147	21.7892
Stambp	12.9086	13.6101	13.4961	14.1734
Stambpl1	2.63123	2.86157	3.37447	3.1403
Stamos	0.48724	0.829317	0.93871	0.732012
Stap1	0	0	0	0
Stap2	38.5831	37.6084	29.7357	28.335
Star	0.740402	0.684668	0.713578	0.748649
Stard10	5.02345	4.26777	5.60925	5.49754
Stard13	7.13723	7.2349	9.30105	9.04666
Stard3	17.9987	17.762	17.9812	18.3841
Stard3nl	28.0447	25.9064	20.8109	19.2702
Stard4	47.8391	48.7677	45.4113	48.3844
Stard5	6.11735	6.42371	6.31216	6.58962
Stard6	2.99385	2.7053	3.12779	2.97066
Stard7	31.3434	29.968	32.0609	33.1579
Stard8	10.9672	10.9703	11.0837	11.3196
Stat1	38.1877	39.2059	36.5526	37.3988
Stat2	31.6416	32.1098	39.5496	39.1282
Stat3	46.8262	45.5767	37.794	39.7336
Stat4	0.830736	1.05008	1.22533	1.39626
Stat5a	2.95821	3.06782	3.97464	3.86715
Stat5b	6.07616	6.0641	5.29927	5.88575
Stat6	41.4876	41.9524	42.7399	42.9321
Stau1	22.7467	24.3462	21.6451	22.3779
Stau2	0.537014	0.6057	0.484234	0.428411
Stbd1	0.030594	0.0584681	0.0725441	0.0490276
Stc1	62.3051	68.688	57.9056	54.9963
Stc2	0.948669	1.11401	1.07053	1.12096
Steap1	1.74041	2.03166	2.27614	2.00121
Steap2	0.691844	0.869584	0.718278	0.732415
Steap3	0	0.0102055	0.00844159	0.0547702
Steap4	0	0	0	0
Stfa1	0	0	0	0
Stfa2	0	0	0	0
Stfa2l1	0	0	0	0
Stfa3	0	0	0.516155	0.16744
Stil	8.23964	8.06479	6.54059	6.59641
Stim1	13.5762	13.4169	13.6508	13.7781
Stim2	25.0806	26.0664	19.8724	19.7725
Stip1	183.505	201.118	188.351	182.172
Stk10	14.9021	14.6532	18.1234	18.3752
Stk11	55.5602	55.35	51.3297	52.5964
Stk11ip	6.30744	6.48205	7.23502	7.09531
Stk16	14.5727	13.5328	12.031	12.4797
Stk17b	8.34403	7.56374	6.59274	6.01148
Stk19	19.7762	19.8598	17.5603	19.7541
Stk24	46.568	48.1597	43.6887	44.7094
Stk25	42.096	40.4211	35.8639	34.8294
Stk3	23.1775	25.9688	24.44	24.2146
Stk31	0	0	0	0
Stk32a	0.0459122	0.0292475	0.0544331	0.0441451
Stk32b	0	0	0	0
Stk32c	0.129857	0.0310064	0.0384721	0.0207992
Stk33	0	0	0.00983331	0
Stk35	9.66639	9.47409	8.12788	8.31289
Stk36	0.346724	0.295074	0.286894	0.263925
Stk38	15.3087	15.509	16.8579	16.7697
Stk38l	9.71929	10.1959	11.689	12.0724
Stk39	0.626804	0.701617	1.11116	0.947067
Stk4	8.18511	7.91354	7.47905	7.60727
Stk40	15.8584	14.7869	15.2335	15.4899
Stmn1	166.773	165.014	124.021	123.87
Stmn1-rs1	0	0	0	0
Stmn2	0.138889	0	0.126665	0.12327
Stmn3	0.66237	0.530541	2.07873	2.17287
Stmn4	0.123643	0.0759516	0.0209415	0.0169835
Stmnd1	0	0	0	0
Stom	54.1048	54.7233	54.7963	53.0521
Stoml1	5.61676	4.61646	5.23733	4.82077
Stoml2	42.6854	41.8919	42.0527	40.6138
Stoml3	0.0275024	0.118259	0.0326066	0.0264439
Ston1	13.5568	14.1658	16.8555	17.4784
Ston2	0.997252	1.09085	1.43569	1.61494
Stox1	1.32259	1.38358	1.19647	1.13306
Stox2	0.823512	0.814478	1.40478	1.272
Stpg1	0	0	0	0
Stpg2	0	0	0	0
Stra13	51.7812	51.7668	55.4165	47.0828
Stra6	0	0	0	0
Stra8	0	0	0.0172104	0
Strada	8.45507	7.77472	6.94786	6.70758
Stradb	4.55596	4.2138	3.67914	4.09959
Strap	108.011	104.867	104.854	105.078
Strbp	1.29309	1.38078	1.92268	1.92395
Strc	0.00654316	0.00468923	0.00387876	0.00629133
Strip1	16.023	16.3601	15.2756	16.1795
